Setting random seed to 1.
Reading data from stdin.
Reading model from /home/bt/model_params_for_cpp.txt.
Model read successfully.
Building history structure.
Calculating individual history link log likelihoods.
Unit,Link,EventType,Time,PatientID,LogLik
0,4685,3,494.486592,4985,0
0,4686,0,494.659788,4986,-inf
0,4687,0,494.942444,4981,-inf
0,4688,1,494.962741,4951,-0.3263595224
0,4689,3,494.962741,4951,0
0,4690,2,494.990189,4953,-inf
0,4691,3,494.991189,4953,-0.0140693
0,4692,1,495.361775,4986,-4.469044808
0,4693,3,495.361775,4986,0
0,4694,0,495.493923,5005,-inf
0,4695,2,495.494923,5005,-inf
0,4696,1,495.538306,4911,-0.5231729502
0,4697,3,495.538306,4911,0
0,4698,1,495.593951,4901,-0.5592044275
0,4699,3,495.594951,4901,-0.0100495
0,4700,1,495.671925,2250,-0.6188401704
0,4701,3,495.672925,2250,-0.0080396
0,4702,0,496.093611,5012,-inf
0,4703,1,496.094611,5012,-0.0080396
0,4704,0,496.113562,2019,-3.06487564
0,4705,0,497.441957,4934,-inf
0,4706,2,497.442957,4934,-inf
0,4707,0,497.597848,4510,-inf
0,4708,1,497.782229,4510,-2.594111603
0,4709,3,497.782229,4510,0
0,4710,1,497.840161,4934,-0.6986251608
0,4711,3,497.841161,4934,-0.0120594
0,4712,0,499.045849,5035,-inf
0,4713,1,499.046849,5035,-0.0120594
0,4714,0,499.072928,4494,-inf
0,4715,0,499.15739,4993,-inf
0,4716,0,499.313534,4701,-2.862251245
0,4717,0,499.380484,5038,-inf
0,4718,1,499.381484,5038,-0.020099
0,4719,1,499.577038,5035,-3.930439846
0,4720,3,499.578038,5035,-0.020099
0,4721,1,499.617794,4494,-0.7191502596
0,4722,3,499.618794,4494,-0.0180891
0,4723,1,500.100538,4993,-7.746058125
0,4724,3,500.100538,4993,0
0,4725,1,500.125348,4701,-0.349059333
0,4726,3,500.126348,4701,-0.0140693
0,4727,0,500.189598,5032,-inf
0,4728,1,500.240775,4981,-0.7200245661
0,4729,3,500.241775,4981,-0.0140693
0,4730,0,500.269388,5039,-inf
0,4731,0,500.375696,5045,-inf
0,4732,1,500.444677,5045,-1.109159295
0,4733,3,500.445677,5045,-0.0160792
0,4734,1,500.529226,5005,-1.175475946
0,4735,3,500.530226,5005,-0.0140693
0,4736,1,500.546814,5038,-0.2000413272
0,4737,3,500.547814,5038,-0.0120594
0,4738,0,501.08688,5018,-inf
0,4739,1,501.508465,5018,-5.084062149
0,4740,3,501.509465,5018,-0.0120594
0,4741,0,501.602908,5027,-inf
0,4742,1,501.708348,5027,-1.271543136
0,4743,3,501.709348,5027,-0.0120594
0,4744,1,502.255478,5039,-5.488333435
0,4745,3,502.255478,5039,0
0,4746,0,502.739538,5063,-inf
0,4747,1,502.813304,2019,-0.741311417
0,4748,3,502.814304,2019,-0.0100495
0,4749,0,502.908073,5082,-inf
0,4750,1,502.909073,5082,-0.0100495
0,4751,0,502.92622,5083,-inf
0,4752,1,502.92722,5083,-0.0120594
0,4753,0,503.236642,5088,-inf
0,4754,0,503.237517,5061,-inf
0,4755,1,503.237642,5088,-0.002009899999
0,4756,1,503.242397,5083,-0.076456596
0,4757,3,503.243397,5083,-0.0160792
0,4758,1,503.456266,5088,-2.994917822
0,4759,3,503.457266,5088,-0.0140693
0,4760,1,503.825067,5082,-4.435459379
0,4761,3,503.826067,5082,-0.0120594
0,4762,1,503.90055,5032,-0.7485169085
0,4763,3,503.90055,5032,0
0,4764,1,504.029898,5061,-1.039906181
0,4765,3,504.029898,5061,0
0,4766,0,504.6958,5084,-inf
0,4767,0,504.91047,5092,-inf
0,4768,1,504.925847,5084,-0.1545311615
0,4769,3,504.926847,5084,-0.0100495
0,4770,0,505.238528,5109,-inf
0,4771,1,505.239528,5109,-0.0100495
0,4772,1,505.299219,5063,-0.5998647045
0,4773,3,505.300219,5063,-0.0100495
0,4774,0,505.550094,1287,-5.79079367
0,4775,1,505.551094,1287,-0.0100495
0,4776,1,505.602187,1287,-0.5134591035
0,4777,3,505.603187,1287,-0.0100495
0,4778,0,505.812407,5091,-inf
0,4779,0,505.937054,5118,-inf
0,4780,1,505.938054,5118,-0.0120594
0,4781,0,505.949785,5119,-inf
0,4782,1,505.950785,5119,-0.0140693
0,4783,0,506.442628,5108,-inf
0,4784,1,506.590972,5092,-2.385252845
0,4785,3,506.590972,5092,0
0,4786,1,506.593831,5012,-0.0402241287
0,4787,3,506.594831,5012,-0.0140693
0,4788,0,506.667096,4298,-inf
0,4789,1,507.053521,4298,-5.436729252
0,4790,3,507.054521,4298,-0.0140693
0,4791,0,507.11179,5080,-inf
0,4792,1,507.123949,5080,-0.1710686187
0,4793,3,507.124949,5080,-0.0140693
0,4794,0,507.195796,4939,-inf
0,4795,0,507.41987,5125,-inf
0,4796,1,507.615842,5119,-3.151072982
0,4797,3,507.616842,5119,-0.0160792
0,4798,1,508.654891,5109,-14.6046228
0,4799,3,508.655891,5109,-0.0140693
0,4800,0,508.724103,5143,-inf
0,4801,1,508.725103,5143,-0.0140693
0,4802,0,508.844396,5145,-inf
0,4803,1,508.845396,5145,-0.0160792
0,4804,1,508.869353,5143,-0.3852093944
0,4805,3,508.870353,5143,-0.0160792
0,4806,0,508.878551,5135,-inf
0,4807,0,508.966388,5146,-inf
0,4808,1,508.967388,5146,-0.0180891
0,4809,1,509.01702,5118,-0.8977982112
0,4810,3,509.01802,5118,-0.0180891
0,4811,0,509.19494,2352,-inf
0,4812,0,509.207268,5105,-inf
0,4813,0,509.472607,5134,-inf
0,4814,1,509.507484,5108,-0.7710921053
0,4815,3,509.507484,5108,0
0,4816,0,509.520713,5142,-inf
0,4817,1,509.660148,5134,-3.082754471
0,4818,3,509.660148,5134,0
0,4819,1,509.892659,4939,-4.673238589
0,4820,3,509.892659,4939,0
0,4821,0,510.365231,5139,-inf
0,4822,1,510.507839,5135,-2.866278192
0,4823,3,510.507839,5135,0
0,4824,1,510.901657,5091,-7.123813184
0,4825,3,510.902657,5091,-0.0180891
0,4826,1,511.421634,5142,-8.344734978
0,4827,3,511.422634,5142,-0.0160792
0,4828,1,511.861266,5125,-6.171245198
0,4829,3,511.861266,5125,0
0,4830,0,511.964708,5165,-inf
0,4831,1,512.221226,5165,-3.609028697
0,4832,3,512.222227,5165,-0.0140833693
0,4833,1,512.435084,5105,-2.566927706
0,4834,3,512.436084,5105,-0.0120594
0,4835,1,512.546963,5145,-1.11427851
0,4836,3,512.547963,5145,-0.0100495
0,4837,1,513.300167,2352,-6.047419278
0,4838,3,513.300167,2352,0
0,4839,0,513.450247,5153,-inf
0,4840,0,513.617666,5183,-inf
0,4841,0,513.698036,5156,-inf
0,4842,0,514.34479,5194,-inf
0,4843,1,514.34579,5194,-0.0140693
0,4844,1,514.384623,5139,-0.5463531269
0,4845,3,514.384623,5139,0
0,4846,0,514.710007,5021,-inf
0,4847,1,514.711007,5021,-0.0140693
0,4848,1,514.875928,5194,-2.320323025
0,4849,3,514.876928,5194,-0.0140693
0,4850,0,515.103833,5176,-inf
0,4851,1,515.114936,5183,-0.1562114379
0,4852,3,515.114936,5183,0
0,4853,1,515.133627,5156,-0.2254022454
0,4854,3,515.134627,5156,-0.0120594
0,4855,0,515.136453,5187,-inf
0,4856,0,515.31279,5196,-inf
0,4857,0,515.71973,5205,-inf
0,4858,1,515.72073,5205,-0.0160792
0,4859,0,516.141805,5211,-inf
0,4860,1,516.142805,5211,-0.0180891
0,4861,1,516.160279,5021,-0.3160889334
0,4862,3,516.161279,5021,-0.0180891
0,4863,1,516.163422,5196,-0.0344577256
0,4864,3,516.164422,5196,-0.0160792
0,4865,1,516.213047,5187,-0.6841197125
0,4866,3,516.214047,5187,-0.0140693
0,4867,1,516.458665,5211,-2.949946309
0,4868,3,516.459665,5211,-0.0120594
0,4869,1,516.649751,5153,-1.910269257
0,4870,3,516.649751,5153,0
0,4871,0,516.655686,5216,-inf
0,4872,1,516.656686,5216,-0.0100495
0,4873,0,516.962355,5212,-inf
0,4874,0,517.042378,5202,-inf
0,4875,1,517.094601,5205,-0.7347410539
0,4876,3,517.095601,5205,-0.0140693
0,4877,0,517.2752,1220,-inf
0,4878,0,517.358378,5217,-inf
0,4879,1,518.065349,5217,-11.3675281
0,4880,3,518.066349,5217,-0.0160792
0,4881,0,518.076837,5159,-inf
0,4882,0,518.377326,5191,-inf
0,4883,0,518.398627,5236,-inf
0,4884,1,518.399627,5236,-0.020099
0,4885,1,518.599249,5146,-4.012202578
0,4886,3,518.600249,5146,-0.020099
0,4887,0,518.606682,5200,-inf
0,4888,1,518.797438,5159,-3.834004844
0,4889,3,518.797438,5159,0
0,4890,0,518.825791,5178,-inf
0,4891,0,518.840667,5227,-inf
0,4892,1,519.033104,5176,-4.254570389
0,4893,3,519.033104,5176,0
0,4894,1,519.09805,5178,-1.305349654
0,4895,3,519.09905,5178,-0.020099
0,4896,0,519.200224,5189,-inf
0,4897,0,519.428233,5244,-inf
0,4898,1,519.429233,5244,-0.0221089
0,4899,1,519.435877,5244,-0.1468915316
0,4900,3,519.436877,5244,-0.0221089
0,4901,1,519.485956,5236,-0.986438821
0,4902,3,519.486956,5236,-0.020099
0,4903,0,519.855896,5251,-inf
0,4904,1,519.856896,5251,-0.020099
0,4905,0,519.918757,5201,-inf
0,4906,1,519.946617,5227,-0.615953954
0,4907,3,519.946617,5227,0
0,4908,0,519.95615,5182,-inf
0,4909,0,520.062583,5254,-inf
0,4910,1,520.063304,5212,-0.0173896548
0,4911,3,520.063304,5212,0
0,4912,1,520.063583,5254,-0.0061683831
0,4913,1,520.065687,5251,-0.0465171256
0,4914,3,520.066687,5251,-0.0221089
0,4915,1,520.162098,5202,-1.917665689
0,4916,3,520.163098,5202,-0.020099
0,4917,1,520.247205,1220,-1.521419934
0,4918,3,520.248205,1220,-0.0180891
0,4919,0,520.369455,5260,-inf
0,4920,1,520.370455,5260,-0.0180891
0,4921,1,520.435928,5216,-1.184347644
0,4922,3,520.436928,5216,-0.0180891
0,4923,1,520.451947,5254,-0.2414935048
0,4924,3,520.452947,5254,-0.0160792
0,4925,1,520.999896,5200,-7.695189566
0,4926,3,520.999896,5200,0
0,4927,1,521.023158,5260,-0.2805257628
0,4928,3,521.024158,5260,-0.0120594
0,4929,1,521.181425,5182,-1.580454716
0,4930,3,521.182425,5182,-0.0100495
0,4931,0,521.298307,5225,-inf
0,4932,1,521.38213,5201,-0.8423792385
0,4933,3,521.38313,5201,-0.0100495
0,4934,0,521.547443,5232,-inf
0,4935,1,521.856986,5225,-3.110752378
0,4936,3,521.856986,5225,0
0,4937,1,523.15313,5191,-10.4204793
0,4938,3,523.15413,5191,-0.0080396
0,4939,0,523.424168,4626,-inf
0,4940,0,523.832373,715,-inf
0,4941,0,523.939194,5294,-inf
0,4942,1,523.940194,5294,-0.0120594
0,4943,1,523.970522,5232,-0.3657374832
0,4944,3,523.970522,5232,0
0,4945,0,524.29309,5297,-inf
0,4946,1,524.29409,5297,-0.0120594
0,4947,1,524.450252,5189,-1.883220023
0,4948,3,524.450252,5189,0
0,4949,1,524.457783,5294,-0.0756827845
0,4950,3,524.458783,5294,-0.0100495
0,4951,0,524.796942,5301,-inf
0,4952,1,524.797942,5301,-0.0100495
0,4953,0,525.46861,5246,-inf
0,4954,1,525.547273,4626,-0.9486285822
0,4955,3,525.547273,4626,0
0,4956,1,525.716489,5297,-1.700536192
0,4957,3,525.717489,5297,-0.0100495
0,4958,2,526.317924,715,-inf
0,4959,3,526.317924,715,0
0,4960,0,526.563873,5296,-inf
0,4961,0,526.652281,5309,-inf
0,4962,0,526.768434,4557,-inf
0,4963,0,526.904814,5278,-inf
0,4964,0,526.982413,5268,-inf
0,4965,1,526.988995,5309,-0.1058332944
0,4966,3,526.989995,5309,-0.0160792
0,4967,1,527.478148,4557,-6.867971003
0,4968,3,527.478148,4557,0
0,4969,1,527.489478,5246,-0.136633002
0,4970,3,527.490478,5246,-0.0120594
0,4971,0,527.499495,4912,-0.5007356915
0,4972,1,527.800907,5296,-3.634847873
0,4973,3,527.801907,5296,-0.0120594
0,4974,0,528.199362,5316,-inf
0,4975,1,528.260518,5301,-0.7375046664
0,4976,3,528.261518,5301,-0.0120594
0,4977,1,528.826967,5268,-5.682479725
0,4978,3,528.827967,5268,-0.0100495
0,4979,1,529.03586,5278,-1.671376563
0,4980,3,529.03586,5278,0
0,4981,0,529.369483,5292,-inf
0,4982,1,530.286611,4912,-7.373342269
0,4983,3,530.287611,4912,-0.0080396
0,4984,0,531.270464,5336,-inf
0,4985,1,531.460924,5292,-1.531222216
0,4986,3,531.461924,5292,-0.0080396
0,4987,1,531.481546,5336,-0.1183147734
0,4988,3,531.482546,5336,-0.0060297
0,4989,0,531.606093,5339,-inf
0,4990,0,531.631126,5317,-inf
0,4991,0,531.848468,4028,-inf
0,4992,1,531.849468,4028,-0.0100495
0,4993,0,531.928395,4653,-inf
0,4994,1,532.002308,4028,-0.8913464322
0,4995,3,532.003308,4028,-0.0120594
0,4996,0,532.837311,1991,-inf
0,4997,1,532.838311,1991,-0.0120594
0,4998,0,533.152404,5349,-inf
0,4999,0,533.46724,5358,-inf
0,5000,0,533.604922,5350,-inf
0,5001,1,533.763944,5317,-2.87656486
0,5002,3,533.764944,5317,-0.0180891
0,5003,0,533.880092,5238,-inf
0,5004,1,533.961649,4653,-1.475292729
0,5005,3,533.962649,4653,-0.0180891
0,5006,1,534.334626,5316,-5.981092578
0,5007,3,534.335626,5316,-0.0160792
0,5008,0,534.490182,5367,-inf
0,5009,1,535.021005,5367,-8.535209182
0,5010,3,535.022005,5367,-0.0160792
0,5011,1,535.457109,5339,-6.121608707
0,5012,3,535.457109,5339,0
0,5013,1,535.533661,1991,-0.9231711888
0,5014,3,535.534661,1991,-0.0120594
0,5015,0,535.801118,3984,-inf
0,5016,0,536.288801,5335,-inf
0,5017,0,536.305431,5351,-inf
0,5018,1,536.490291,5349,-2.972400912
0,5019,3,536.491291,5349,-0.0160792
0,5020,1,536.551881,5350,-0.852458887
0,5021,3,536.551881,5350,0
0,5022,0,536.667138,5391,-inf
0,5023,1,536.668138,5391,-0.0140693
0,5024,1,536.865454,5238,-2.776097999
0,5025,3,536.865454,5238,0
0,5026,1,537.21012,5335,-4.15646516
0,5027,3,537.21112,5335,-0.0120594
0,5028,1,537.238018,5358,-0.270311451
0,5029,3,537.239018,5358,-0.0100495
0,5030,1,537.246924,5351,-0.0635610776
0,5031,3,537.247924,5351,-0.0080396
0,5032,0,537.468538,5400,-inf
0,5033,1,537.469538,5400,-0.0080396
0,5034,0,537.63659,1535,-inf
0,5035,1,537.63759,1535,-0.0100495
0,5036,0,537.734848,5402,-inf
0,5037,1,537.735848,5402,-0.0120594
0,5038,0,537.752196,5404,-inf
0,5039,1,537.753196,5404,-0.0140693
0,5040,0,537.753207,5363,-inf
0,5041,0,537.889483,5406,-inf
0,5042,1,537.890483,5406,-0.0180891
0,5043,0,537.980525,5407,-inf
0,5044,1,537.981525,5407,-0.020099
0,5045,0,538.185506,4538,-inf
0,5046,1,538.186506,4538,-0.0221089
0,5047,0,538.213432,5408,-inf
0,5048,1,538.214432,5408,-0.0241188
0,5049,1,538.337082,5406,-2.95817082
0,5050,3,538.338082,5406,-0.0241188
0,5051,0,538.52553,5411,-inf
0,5052,1,538.52653,5411,-0.0241188
0,5053,1,538.530905,5408,-0.10551975
0,5054,3,538.531905,5408,-0.0241188
0,5055,0,538.698448,5343,-inf
0,5056,1,538.743921,5400,-1.096754192
0,5057,3,538.744921,5400,-0.0241188
0,5058,1,538.864359,5404,-2.640642798
0,5059,3,538.865359,5404,-0.0221089
0,5060,1,538.877865,5343,-0.251358094
0,5061,3,538.878865,5343,-0.020099
0,5062,1,538.887479,5411,-0.1558195074
0,5063,3,538.888479,5411,-0.0180891
0,5064,1,539.418973,5402,-8.529919125
0,5065,3,539.419973,5402,-0.0160792
0,5066,0,539.478294,5416,-inf
0,5067,1,539.479294,5416,-0.0160792
0,5068,1,539.561506,5391,-1.32190319
0,5069,3,539.562506,5391,-0.0160792
0,5070,0,539.71735,5417,-inf
0,5071,1,539.748008,5416,-0.4929561136
0,5072,3,539.749008,5416,-0.0160792
0,5073,1,540.144565,3984,-5.5652101
0,5074,3,540.145565,3984,-0.0140693
0,5075,0,540.147755,5424,-inf
0,5076,1,540.148755,5424,-0.0140693
0,5077,1,540.234121,4538,-1.201039864
0,5078,3,540.235121,4538,-0.0140693
0,5079,0,540.245132,5426,-inf
0,5080,1,540.246132,5426,-0.0140693
0,5081,0,540.259116,5428,-inf
0,5082,1,540.260116,5428,-0.0160792
0,5083,1,541.002059,1535,-11.92984989
0,5084,3,541.003059,1535,-0.0160792
0,5085,1,541.170348,5426,-2.353639128
0,5086,3,541.171348,5426,-0.0140693
0,5087,1,541.19341,5363,-0.2660544828
0,5088,3,541.19341,5363,0
0,5089,0,541.406817,5334,-inf
0,5090,1,541.675505,5417,-3.240216067
0,5091,3,541.675505,5417,0
0,5092,1,541.927436,5334,-2.531780584
0,5093,3,541.928436,5334,-0.0100495
0,5094,1,542.237428,5424,-2.484172083
0,5095,3,542.238428,5424,-0.0080396
0,5096,0,542.302172,5415,-inf
0,5097,0,542.414915,5449,-inf
0,5098,1,542.415915,5449,-0.0100495
0,5099,0,542.717747,5435,-inf
0,5100,0,543.133398,5454,-inf
0,5101,1,543.134398,5454,-0.0140693
0,5102,0,543.346029,5434,-inf
0,5103,1,543.46931,5415,-1.982259855
0,5104,3,543.46931,5415,0
0,5105,0,543.667252,5456,-inf
0,5106,0,543.687044,5462,-inf
0,5107,1,543.688044,5462,-0.0180891
0,5108,1,544.100552,5462,-7.461898463
0,5109,3,544.101552,5462,-0.0180891
0,5110,1,544.147124,5428,-0.7327613024
0,5111,3,544.148124,5428,-0.0160792
0,5112,0,544.334845,5442,-inf
0,5113,1,544.564874,5449,-3.698682297
0,5114,3,544.565874,5449,-0.0160792
0,5115,1,544.736511,5454,-2.400743144
0,5116,3,544.737511,5454,-0.0140693
0,5117,0,544.747368,5468,-inf
0,5118,1,544.822394,5407,-1.055563302
0,5119,3,544.823394,5407,-0.0140693
0,5120,1,544.864718,5468,-0.4983426456
0,5121,3,544.865718,5468,-0.0120594
0,5122,1,544.882871,5434,-0.1723790735
0,5123,3,544.883871,5434,-0.0100495
0,5124,0,545.166827,5476,-inf
0,5125,1,545.167827,5476,-0.0100495
0,5126,1,545.260693,5435,-0.933256867
0,5127,3,545.260693,5435,0
0,5128,1,545.380103,5476,-0.960008636
0,5129,3,545.381103,5476,-0.008039600001
0,5130,0,545.459565,5480,-inf
0,5131,1,545.460565,5480,-0.0080396
0,5132,0,545.512716,4265,-inf
0,5133,1,545.513716,4265,-0.0100495
0,5134,0,545.838431,5475,-inf
0,5135,0,545.885402,5483,-inf
0,5136,1,545.886402,5483,-0.0140693
0,5137,1,545.95434,5442,-0.9558401034
0,5138,3,545.95434,5442,0
0,5139,1,546.316485,4265,-4.367251413
0,5140,3,546.317485,4265,-0.0120594
0,5141,1,546.32834,5456,-0.1090873225
0,5142,3,546.32834,5456,0
0,5143,0,546.544748,5445,-inf
0,5144,0,546.557901,5493,-inf
0,5145,1,546.558901,5493,-0.0120594
0,5146,1,546.591518,5493,-0.3933414498
0,5147,3,546.592518,5493,-0.0120594
0,5148,0,546.598465,5494,-inf
0,5149,1,546.599465,5494,-0.0120594
0,5150,0,546.607057,5141,-inf
0,5151,1,546.608057,5141,-0.0140693
0,5152,0,546.927591,5485,-inf
0,5153,1,547.394695,5445,-7.510658637
0,5154,3,547.395695,5445,-0.0160792
0,5155,0,548.203641,5500,-inf
0,5156,0,548.332876,5511,-inf
0,5157,1,548.333876,5511,-0.0180891
0,5158,0,548.451566,5425,-inf
0,5159,1,548.703438,5141,-5.062375328
0,5160,3,548.704438,5141,-0.020099
0,5161,1,548.789397,5494,-1.536831847
0,5162,3,548.790397,5494,-0.0180891
0,5163,1,548.924064,5500,-2.149258426
0,5164,3,548.925064,5500,-0.0160792
0,5165,1,549.467978,5511,-7.63841994
0,5166,3,549.468978,5511,-0.0140693
0,5167,0,549.626919,1771,-5.667142435
0,5168,1,549.627919,1771,-0.0140693
0,5169,0,549.825291,5527,-inf
0,5170,1,549.826291,5527,-0.0160792
0,5171,0,550.035815,5529,-inf
0,5172,1,550.036815,5529,-0.0180891
0,5173,1,550.121614,1771,-1.533937591
0,5174,3,550.122614,1771,-0.0180891
0,5175,0,550.345043,5532,-inf
0,5176,1,550.346043,5532,-0.0180891
0,5177,0,550.407614,5525,-inf
0,5178,0,550.659441,5481,-inf
0,5179,1,550.662751,5527,-0.073180459
0,5180,3,550.663751,5527,-0.0221089
0,5181,0,550.766539,4822,-inf
0,5182,1,550.767539,4822,-0.0221089
0,5183,1,550.785573,5532,-0.3987119026
0,5184,3,550.786573,5532,-0.0221089
0,5185,1,550.793047,5481,-0.130120926
0,5186,3,550.793047,5481,0
0,5187,0,550.799471,5466,-inf
0,5188,1,550.816685,4822,-0.345984186
0,5189,3,550.817685,4822,-0.020099
0,5190,1,551.099599,5425,-5.099570537
0,5191,3,551.099599,5425,0
0,5192,0,551.146442,4683,-1.631086846
0,5193,1,551.23175,5466,-1.543144943
0,5194,3,551.23175,5466,0
0,5195,0,551.428689,5410,-inf
0,5196,1,551.79432,5483,-6.613935722
0,5197,3,551.79532,5483,-0.0180891
0,5198,1,551.80937,5525,-0.22591276
0,5199,3,551.81037,5525,-0.0160792
0,5200,0,551.903425,5453,-inf
0,5201,0,551.944179,5017,-inf
0,5202,0,552.456032,5551,-inf
0,5203,2,552.585547,5551,-inf
0,5204,3,552.585547,5551,0
0,5205,0,552.614206,5554,-inf
0,5206,1,552.615206,5554,-0.020099
0,5207,0,552.621044,5535,-inf
0,5208,1,552.831008,5485,-4.64207308
0,5209,3,552.832008,5485,-0.0221089
0,5210,1,552.836658,5554,-0.09346035
0,5211,3,552.837658,5554,-0.020099
0,5212,1,552.939323,5453,-1.839028351
0,5213,3,552.939323,5453,0
0,5214,0,553.134999,5560,-inf
0,5215,1,553.135999,5560,-0.0180891
0,5216,1,553.161984,4683,-0.4700452635
0,5217,3,553.162984,4683,-0.0180891
0,5218,1,553.267176,5560,-1.675324006
0,5219,3,553.268176,5560,-0.0160792
0,5220,0,553.339423,5557,-inf
0,5221,1,553.367599,5529,-0.4530475392
0,5222,3,553.368599,5529,-0.0160792
0,5223,1,553.37261,5475,-0.0564319623
0,5224,3,553.37361,5475,-0.0140693
0,5225,0,553.402407,5452,-inf
0,5226,1,553.453462,5557,-0.7183081115
0,5227,3,553.453462,5557,0
0,5228,1,553.84639,5535,-4.738475923
0,5229,3,553.84739,5535,-0.0120594
0,5230,0,553.849919,5567,-inf
0,5231,1,553.850919,5567,-0.0120594
0,5232,2,553.963866,5017,-inf
0,5233,3,553.963866,5017,0
0,5234,1,553.992881,5480,-0.2915862425
0,5235,3,553.993881,5480,-0.0100495
0,5236,0,554.785511,5530,-inf
0,5237,0,555.652768,2453,-inf
0,5238,1,555.653768,2453,-0.0120594
0,5239,0,555.734706,5584,-inf
0,5240,1,555.735706,5584,-0.0140693
0,5241,1,555.926018,5567,-2.677556622
0,5242,3,555.927018,5567,-0.0140693
0,5243,0,556.040097,5589,-inf
0,5244,1,556.041097,5589,-0.0140693
0,5245,1,556.34538,5530,-4.281048812
0,5246,3,556.34538,5530,0
0,5247,0,556.514952,5591,-inf
0,5248,1,556.515952,5591,-0.0140693
0,5249,1,556.547527,5591,-0.4442381475
0,5250,3,556.548527,5591,-0.0140693
0,5251,1,556.743082,2453,-2.346216567
0,5252,3,556.744082,2453,-0.0120594
0,5253,0,557.106661,5538,-inf
0,5254,0,557.140649,5571,-inf
0,5255,0,557.365421,4202,-inf
0,5256,1,557.366421,4202,-0.0160792
0,5257,1,557.452271,4202,-1.38039932
0,5258,3,557.453271,4202,-0.0160792
0,5259,1,557.600541,5571,-2.071985811
0,5260,3,557.601541,5571,-0.0140693
0,5261,0,557.949223,5611,-inf
0,5262,1,557.950223,5611,-0.0140693
0,5263,1,558.017269,5538,-0.9432902878
0,5264,3,558.017269,5538,0
0,5265,1,558.204847,5452,-2.262078133
0,5266,3,558.204847,5452,0
0,5267,0,558.366591,3787,-inf
0,5268,1,558.367591,3787,-0.0120594
0,5269,1,558.394048,3787,-0.3190555458
0,5270,3,558.395048,3787,-0.0120594
0,5271,0,558.533973,5595,-inf
0,5272,1,558.603402,5595,-0.8372720826
0,5273,3,558.603402,5595,0
0,5274,0,559.078526,4406,-inf
0,5275,1,559.513545,5611,-5.246068129
0,5276,3,559.514545,5611,-0.0120594
0,5277,0,559.515949,5570,-inf
0,5278,1,559.664664,5410,-1.793413671
0,5279,3,559.664664,5410,0
0,5280,0,560.596827,5615,-inf
0,5281,0,561.014239,5639,-inf
0,5282,1,561.015239,5639,-0.0140693
0,5283,1,561.03712,5589,-0.3078503533
0,5284,3,561.03812,5589,-0.0140693
0,5285,0,561.08423,5640,-inf
0,5286,1,561.08523,5640,-0.0140693
0,5287,1,561.106172,5615,-0.2946392806
0,5288,3,561.106172,5615,0
0,5289,0,561.454224,5576,-inf
0,5290,1,561.850583,5584,-5.576493679
0,5291,3,561.851583,5584,-0.0140693
0,5292,0,561.950366,5584,-1.19225154
0,5293,1,561.965078,5639,-0.2069875416
0,5294,3,561.966078,5639,-0.0140693
0,5295,0,562.092707,5647,-inf
0,5296,0,562.197178,5636,-inf
0,5297,1,562.548523,5584,-5.649346524
0,5298,3,562.548523,5584,0
0,5299,0,562.596776,5606,-inf
0,5300,0,562.663365,5652,-inf
0,5301,1,562.664365,5652,-0.0180891
0,5302,0,562.736719,5634,-inf
0,5303,0,562.79733,5654,-inf
0,5304,1,562.79833,5654,-0.0221089
0,5305,0,562.848062,4313,-inf
0,5306,1,562.902063,4313,-1.302439319
0,5307,3,562.902063,4313,0
0,5308,0,562.997438,5628,-inf
0,5309,0,563.043132,5656,-inf
0,5310,1,563.044132,5656,-0.0261287
0,5311,2,563.216533,5570,-inf
0,5312,3,563.216533,5570,0
0,5313,0,563.506337,5568,-inf
0,5314,1,563.53575,5636,-0.7685234531
0,5315,3,563.53675,5636,-0.0261287
0,5316,1,563.561183,5576,-0.5892946404
0,5317,3,563.562183,5576,-0.0241188
0,5318,0,563.706727,5646,-inf
0,5319,0,563.753051,5636,-1.119442301
0,5320,1,563.779055,5634,-0.6794507148
0,5321,3,563.780055,5634,-0.0261287
0,5322,0,563.973439,5612,-inf
0,5323,0,564.121981,4602,-4.887135985
0,5324,1,564.122981,4602,-0.0281386
0,5325,1,564.374451,5654,-7.076013742
0,5326,3,564.375451,5654,-0.0281386
0,5327,1,564.386483,5647,-0.2882518184
0,5328,3,564.387483,5647,-0.0261287
0,5329,0,564.390106,2632,-inf
0,5330,0,564.448563,3833,-inf
0,5331,1,564.496678,5640,-1.353888739
0,5332,3,564.497678,5640,-0.0281386
0,5333,1,564.560143,5652,-1.632129246
0,5334,3,564.561143,5652,-0.0261287
0,5335,1,564.602529,5612,-0.9981806568
0,5336,3,564.602529,5612,0
0,5337,0,564.982618,5664,-inf
0,5338,1,565.158837,5656,-4.250190817
0,5339,3,565.159837,5656,-0.0241188
