"school";"gender";"age";"geread";"gevocab"
5567;"Female";106;8.1;6.7
5567;"Male";107;2.8;4.7
5567;"Female";105;5;7.4
5567;"Male";98;4.6;3.1
5567;"Female";102;4.3;3
5567;"Female";109;4.7;3.1
5567;"Male";112;3.1;4
5567;"Female";110;6.3;3.7
5567;"Male";112;7.6;5
5567;"Male";110;5.2;6.2
5567;"Female";106;5.4;4.2
5567;"Male";111;3.9;2.7
5567;"Female";102;1.9;1.9
5567;"Female";101;3.7;3.2
5567;"Female";112;2.2;3.6
5567;"Male";105;5.8;4.8
5567;"Female";109;3.1;4.1
5567;"Male";104;5.8;6.3
5567;"Male";121;12;11.2
5567;"Female";102;2.1;3.1
5567;"Male";103;4.5;5.5
5567;"Female";97;2.4;3.3
5567;"Female";104;5.8;4.1
5567;"Female";97;12;9.3
5567;"Female";102;5.8;5
5567;"Male";108;8.2;7.5
5567;"Female";99;6.4;6.8
5567;"Male";109;3.4;3.1
5567;"Male";106;12;4.9
5567;"Female";112;3.1;7.4
5567;"Female";108;12;11
5567;"Female";109;6.4;7.5
5567;"Female";101;3.3;2.6
5567;"Male";115;3.3;3.7
5567;"Female";107;3.4;2.4
5567;"Female";94;4.4;4.4
5567;"Female";107;10.6;8.9
5567;"Female";102;3.8;2.2
5567;"Male";112;3.8;6.3
5567;"Male";106;3.1;2.9
5567;"Female";100;4.4;6.2
5578;"Male";103;6.9;4.7
5578;"Male";105;8.2;6.2
5578;"Male";112;3.7;2.4
5578;"Male";118;1.4;1.8
5578;"Female";123;0.9;1.6
5578;"Female";108;5;4.3
5578;"Female";105;2.9;4.8
5578;"Male";105;9.2;3.6
5578;"Female";115;2.9;1.4
5578;"Male";119;2.3;3.3
5578;"Male";105;1.6;2.4
5578;"Male";111;3;3
5578;"Female";108;2.6;2.7
5578;"Male";104;2.6;7.2
5578;"Female";114;2.8;3.4
5578;"Male";108;2.3;3
5578;"Female";111;8.3;4.7
5578;"Female";108;2.9;3.6
5578;"Male";110;12;11
5578;"Male";104;4.3;7.2
5578;"Male";108;4.7;3.4
5578;"Male";119;4.4;4.2
5578;"Male";105;4.3;3.6
5578;"Female";111;3;2.4
5578;"Female";103;8.3;5
5578;"Male";110;12;3.9
5578;"Female";113;1.4;0.7
5578;"Female";112;3.6;4.7
5578;"Male";101;4.5;5
5578;"Male";121;1.7;1.7
5578;"Male";104;4.2;2.9
5578;"Male";110;3.5;3.7
5578;"Male";119;3;3.5
5578;"Female";122;2;2.1
5578;"Male";101;4.2;3.6
5578;"Female";115;3.5;6.2
5578;"Male";105;2;1.5
5578;"Male";110;10.6;5
5578;"Male";109;8.2;5
5578;"Female";109;2.7;2.7
5578;"Female";102;2.5;3.2
5578;"Male";114;1.8;1.7
5578;"Male";123;3.4;3.9
5578;"Female";117;3.2;4
5578;"Male";103;7;3.8
5578;"Female";108;4.7;2.8
5578;"Female";127;3.3;3
5578;"Female";112;4.4;4
5578;"Male";104;3.8;3.2
5578;"Female";110;4.3;6.5
5578;"Male";121;2.3;2.5
5578;"Female";113;1.6;2.6
5578;"Male";102;4.9;4.1
5578;"Female";111;3.5;4.7
5578;"Female";103;2.9;2.9
5578;"Female";119;3.7;4.2
5578;"Male";107;4.9;5
5578;"Male";114;2.7;3.4
5578;"Male";104;3.7;11
5578;"Male";101;2.9;2.1
5578;"Male";118;3.8;3.6
5578;"Male";109;2;2.8
5578;"Male";108;4.4;6.4
5614;"Male";101;4.5;3.1
5614;"Female";106;4.2;3.9
5614;"Male";108;2.8;2.5
5614;"Male";107;5;11
5614;"Female";107;2.5;3.8
5614;"Female";107;3.2;3.3
5614;"Male";107;4.4;4.7
5614;"Male";116;6.4;2.7
5614;"Male";112;4.9;6.2
5614;"Female";105;1.6;3.1
5614;"Male";107;3.4;3.3
5614;"Female";106;4.8;3.8
5614;"Male";102;2.4;1.6
5614;"Female";111;12;3.9
5614;"Female";103;3.9;5
5614;"Female";109;2.2;3
5614;"Female";101;2.8;3.1
5614;"Male";107;2.5;3.6
5614;"Female";109;3.1;3
5614;"Male";104;4.4;8.9
5614;"Female";115;4.8;3.7
5614;"Female";101;4.8;4.5
5614;"Female";117;3.4;3.1
5614;"Female";122;4.1;2.9
5614;"Male";108;2.8;3.4
5614;"Male";111;2.9;2.6
5614;"Female";112;0.7;1.3
5614;"Female";110;3.8;3.3
5614;"Male";109;2.5;4.4
5614;"Female";104;4;2.5
5614;"Female";109;4.9;3.6
5614;"Male";110;3.5;2.8
5614;"Male";101;4.6;2.5
5614;"Male";105;3.3;2.6
5614;"Female";102;1.9;1.2
5614;"Male";108;3.8;2.8
5614;"Female";112;3.5;2.3
5614;"Male";119;1.7;1.7
5614;"Male";106;3.2;7.5
5614;"Male";107;1.4;1.9
5614;"Male";111;1.9;3.1
5614;"Female";121;1.4;1.9
5614;"Male";122;2.1;2.9
5614;"Female";110;3.2;4
5614;"Male";103;4;3.4
5614;"Male";108;4.9;4.7
5614;"Female";107;3.1;3.1
5614;"Male";115;2.1;2.2
5614;"Male";109;3.7;4.2
5614;"Female";117;8.2;5.4
5614;"Male";115;2.5;2.1
5614;"Male";108;3.7;3
5614;"Female";106;4.9;4.7
5614;"Male";123;1.7;1.4
5614;"Female";111;3.1;1.8
5614;"Female";98;12;4.5
5614;"Female";110;4.4;5.5
5614;"Female";109;2.1;2.9
5614;"Male";124;1.9;1.6
5614;"Male";108;2;2.2
5614;"Male";111;2.8;3.1
5614;"Male";106;1.9;1.8
5614;"Male";107;4.6;2.4
5614;"Male";114;4.3;3.1
5922;"Female";113;4.7;3.6
5922;"Female";108;3.9;4.7
5922;"Male";109;3.5;2.1
5922;"Male";118;4.6;5
5922;"Female";113;4.9;4.7
5922;"Female";110;2.8;2.4
5922;"Male";104;2.4;3.2
5922;"Male";108;4.7;3.5
5922;"Female";105;5.2;4.3
5922;"Male";106;3;3.1
5922;"Male";108;2.1;1.6
5922;"Male";107;2.9;3.2
5922;"Male";107;2.9;2.7
5922;"Male";111;5.2;7.5
5922;"Male";106;6.4;2.9
5922;"Male";102;2.9;4.6
5922;"Female";105;3.9;3.8
5922;"Female";101;3.7;4
5922;"Female";105;4.4;7.5
5922;"Male";110;2.2;3
5922;"Male";115;2.8;3
5922;"Female";106;3.6;3.8
5922;"Female";107;1.9;3.2
5922;"Male";105;6.3;3.7
5922;"Male";104;2.5;2.4
5922;"Female";111;2.4;1.5
5922;"Male";120;3;4.3
5922;"Male";101;2;2.1
5922;"Male";112;3.7;4
5922;"Male";110;4.8;3.1
5922;"Female";108;3.1;3.7
5922;"Male";113;4.5;2.4
5922;"Male";106;12;10.9
5922;"Male";107;3.5;3.8
5922;"Female";107;4.9;6.2
5922;"Female";120;2.6;2
5922;"Female";105;6.4;5.2
5922;"Male";98;4.9;2.9
5922;"Female";101;1.8;2.5
5922;"Female";111;4.9;11.2
5922;"Female";108;2.9;3.4
5922;"Male";107;3.3;4.1
5922;"Male";105;6.4;6.7
5922;"Male";112;2.2;2.2
5922;"Female";111;3;3.9
5922;"Male";109;2.7;1.9
5922;"Female";106;5;6.4
5922;"Female";106;3.3;3.8
5922;"Female";102;3.5;3.4
5922;"Male";114;3.1;3.2
5922;"Male";117;3.1;3.8
5922;"Male";111;4.7;4.9
5922;"Male";102;3;3.5
5922;"Female";118;3;2.7
5922;"Female";111;5;4.1
5922;"Male";104;12;4
5922;"Female";112;3.7;4.4
5922;"Female";106;4.9;3.7
5922;"Male";108;5;4.7
5922;"Female";102;12;5.2
5922;"Female";108;3.4;2.8
5922;"Male";109;5;4.4
5922;"Female";104;2.8;2.4
5922;"Male";113;10.6;2.9
5922;"Female";111;5.4;2.9
5922;"Male";113;2.3;2.2
5922;"Male";111;3.1;2.3
5922;"Female";102;6.3;5.7
5922;"Male";115;4.6;2.6
5922;"Female";101;2;1.8
5922;"Male";102;8.2;5.4
5922;"Male";109;8.2;4.8
5922;"Male";94;6.4;4.4
5922;"Male";112;1.9;2.1
5922;"Male";111;2.3;2
5922;"Female";101;3.5;3.2
5922;"Female";111;4.1;4.7
5922;"Female";113;12;8.2
5922;"Male";105;6.4;6.8
5922;"Male";110;3.7;2.6
5922;"Male";111;3.6;2.6
5922;"Male";102;2.3;2
5922;"Female";111;6.4;11
5922;"Female";111;4.8;7.5
5922;"Male";109;6.9;5.4
5922;"Male";111;6.3;6.7
5922;"Male";114;4.7;6.7
5922;"Female";101;4.8;2.8
5922;"Female";111;2.1;2.9
5922;"Female";105;2.9;6.2
5922;"Female";108;2.4;3.6
5922;"Female";105;2.9;2.9
5922;"Female";100;6.4;8.4
5922;"Male";109;2.8;4.8
5989;"Female";102;2.9;2.7
5989;"Male";108;3.1;4.2
5989;"Male";105;4.6;3.7
5989;"Male";111;1.3;1.8
5989;"Male";104;5.8;3.5
5989;"Male";108;3.3;3.8
5989;"Male";110;3.4;3
5989;"Female";112;2.9;4
5989;"Male";109;1.7;2.4
5989;"Female";111;2.4;3
5989;"Female";107;12;4.7
5989;"Female";104;3;4.6
5989;"Male";117;2.5;3.1
5989;"Male";113;2.1;1.4
5989;"Male";109;3.4;3
5989;"Male";112;3.1;5.2
5989;"Female";106;12;5
5989;"Male";105;12;3.2
5989;"Male";118;1.8;2.1
5989;"Female";101;1.5;2.3
5989;"Male";107;8.2;7.5
5989;"Female";103;12;6.7
5989;"Male";112;5.8;3
5989;"Male";112;3.4;4.5
5989;"Male";102;3.1;2.7
5989;"Female";107;1.9;2.4
5989;"Male";110;12;4.5
5989;"Male";113;12;7.4
5989;"Male";109;2.9;2.8
5989;"Female";107;10.6;0.2
5989;"Female";108;6.5;3.7
5989;"Male";101;6;7.5
5989;"Female";101;4.1;4.5
5989;"Female";112;12;8.9
5989;"Male";112;4.3;2.8
5989;"Male";110;3.5;4.7
5989;"Male";118;2.1;2.8
5989;"Female";112;3.8;4.2
5989;"Male";108;6.4;4.2
5989;"Male";111;4.9;6.2
5989;"Male";102;12;7.2
5989;"Male";113;4.9;7.4
5989;"Male";103;2.5;3
5989;"Male";121;2.1;2.6
5989;"Female";111;2.7;3
5989;"Female";120;2.3;2.4
5989;"Female";110;4.9;4.2
5997;"Male";110;4.4;6.7
5997;"Male";114;2.5;2.5
5997;"Male";117;2;2.2
5997;"Female";109;5.4;4.7
5997;"Male";105;2.8;2.3
5997;"Female";112;3.1;2.8
5997;"Female";103;3.1;3.4
5997;"Female";104;2.9;4.7
5997;"Female";106;2.3;3.9
5997;"Female";103;2.7;4.3
5997;"Female";109;6.4;4.4
5997;"Male";114;2.2;2.4
5997;"Male";104;1.9;1.3
5997;"Female";110;4;3.1
5997;"Female";106;4.8;3.1
5997;"Male";112;3;1.8
5997;"Male";106;1.6;1.1
5997;"Male";109;3.8;3.2
5997;"Female";99;4.2;2.7
5997;"Male";101;5.8;3.3
5997;"Female";103;7.8;4.7
5997;"Female";102;4.1;2.4
5997;"Female";105;3.5;4.4
5997;"Male";109;6.4;5
5997;"Male";110;4.1;2.8
5997;"Female";109;4.3;5.5
5997;"Male";115;10.6;11.2
5997;"Female";111;8.2;4.1
5997;"Female";111;3;3.9
5997;"Female";108;4;4.1
5997;"Male";109;7.3;4.5
5997;"Male";112;3.5;5
5997;"Female";103;3.2;3.8
5997;"Female";107;4.9;4.9
5997;"Male";109;2.5;3.7
5997;"Male";108;3.5;4.3
5997;"Female";111;5.2;8.2
5997;"Female";103;6.4;6.2
5997;"Male";112;4.6;5
5997;"Male";112;4.3;11.2
5997;"Female";107;3.8;3.6
5997;"Male";112;4.3;11.2
5997;"Male";110;12;11
5997;"Male";102;12;5
5997;"Female";112;7.8;7.4
5997;"Female";105;2.3;3.9
5997;"Female";95;3.5;3.3
5997;"Male";114;2;2.5
5997;"Male";111;2.9;1.9
5997;"Male";106;2.5;3.2
5997;"Female";101;12;3.3
5997;"Male";107;4.9;4.2
5997;"Male";109;2.8;3.1
5997;"Female";108;3.2;5
5997;"Male";112;6.4;4.3
5997;"Female";113;2.1;3.1
5997;"Female";108;2.6;3.3
5997;"Female";101;5.8;4.9
5997;"Female";105;2.9;2.8
5997;"Male";104;2.5;2.8
5997;"Male";108;2.4;1.7
5997;"Female";111;3.1;4.7
5997;"Female";109;1.3;1.8
5997;"Female";106;3;4.1
5997;"Male";107;2.5;2.1
5997;"Male";111;2.3;2.5
5997;"Male";102;0.9;1.2
5997;"Female";102;2.9;3.3
5997;"Female";114;4.3;6.8
5997;"Male";102;3.1;6.2
5997;"Female";108;2.5;4.4
5997;"Male";103;12;4.7
5997;"Female";110;2.4;2.4
5997;"Male";113;3.9;3.8
5997;"Female";107;9.2;9.2
5997;"Female";110;12;3.3
5997;"Male";115;6.4;11
5997;"Male";106;3;2.1
5997;"Male";110;5;2.5
5997;"Male";108;6.4;4.1
5997;"Female";111;3.1;2.6
5997;"Female";110;2.1;2.8
5997;"Male";112;3;3.4
5997;"Female";109;9.2;7.5
5997;"Female";104;2.7;3.4
5997;"Female";113;2.9;3.2
5997;"Female";107;3.7;5.2
5997;"Male";108;4.6;3
5997;"Male";108;7.6;3.3
5997;"Female";115;2;3.1
6051;"Male";103;3.2;3.2
6051;"Female";106;2.8;3.7
6051;"Female";106;6.4;6.2
6051;"Male";124;1.5;2.3
6051;"Female";108;2.5;2.9
6051;"Male";101;2.3;2.5
6051;"Male";103;8.2;4.4
6051;"Female";112;2.6;3.3
6051;"Male";116;4.8;3.1
6051;"Female";119;3;2.4
6051;"Male";111;4.8;4.9
6051;"Male";109;6.4;6.7
6051;"Female";110;2.7;4.3
6051;"Male";106;12;3.2
6051;"Male";109;4.3;2.5
6051;"Male";112;4.8;7.5
6051;"Female";108;2.9;4
6051;"Male";113;6.4;4.6
6051;"Female";105;3.1;4.1
6051;"Male";111;3.9;4.3
6051;"Male";105;2.8;2.8
6051;"Male";110;12;5
6051;"Female";107;2.7;2.8
6051;"Female";105;6.4;5.2
6051;"Female";110;3.5;2.5
6051;"Female";101;4.9;4.5
6051;"Female";106;7.8;4.7
6051;"Female";103;4.8;5.2
6051;"Female";112;2.7;3.1
6051;"Male";108;8.7;4.3
6051;"Female";107;2.9;3.4
6051;"Female";101;2.3;3.7
6051;"Male";104;4.9;8.4
6051;"Male";114;2.9;2.9
6051;"Male";111;3.3;3.4
6051;"Male";105;3.4;4.4
6051;"Male";103;6.4;7.3
6051;"Male";110;2.7;2.2
6051;"Male";116;2.9;3.8
6051;"Female";101;3.5;2.5
6051;"Male";108;3.1;2.8
6051;"Male";112;2.6;2.7
6051;"Female";106;3.1;3.6
6051;"Male";101;2.6;2.5
6051;"Male";103;2;3.1
6051;"Male";110;3;3.9
6051;"Female";103;3.1;3
6051;"Female";112;6.4;4.3
6051;"Female";112;2;2.3
6051;"Male";111;3.5;4.2
6051;"Female";103;4.2;3.3
6051;"Female";103;2.8;2.2
6051;"Male";107;1.2;1.8
6051;"Male";110;1.5;1.6
6051;"Male";106;3;2.9
6051;"Male";109;4.9;5.4
6051;"Female";105;2.9;2.8
6051;"Female";107;2.6;2.9
6051;"Female";109;4.6;3.5
6051;"Male";104;2.4;3
6051;"Male";110;5.8;5
6051;"Female";102;2;2.2
6051;"Female";110;6.3;6.3
6051;"Male";107;4.6;3.5
6051;"Male";109;6.4;3.6
6051;"Female";112;5.2;3.6
6051;"Male";110;3.1;4.3
6051;"Female";108;1.9;2.4
6051;"Male";110;5.2;5.5
6051;"Female";107;2.9;9.3
6051;"Male";107;6.4;6.9
6051;"Female";105;2;3.1
6051;"Male";106;3.5;3.7
6051;"Female";103;5.8;6.7
6051;"Male";108;4.3;3.1
6051;"Male";103;5.6;3.1
6051;"Female";106;3.5;3.9
6051;"Male";111;2.5;3.3
6051;"Female";107;0.8;1.5
6051;"Male";110;4.5;3.8
6051;"Female";106;3.7;4.3
6051;"Male";112;3.8;3.5
6051;"Female";103;4.8;5.4
6051;"Male";118;3.1;4.7
6051;"Female";105;2.3;2.9
6123;"Female";107;6.4;8.1
6123;"Male";101;4.9;6.7
6123;"Male";101;4.8;3.9
6123;"Male";101;3.7;4.3
6123;"Male";108;4.6;3.4
6123;"Female";98;4.4;10.9
6123;"Male";103;8.2;10.9
6123;"Male";101;12;11.2
6123;"Female";105;4;3.3
6123;"Male";103;3.8;3.3
6123;"Female";112;4.3;8.2
6123;"Female";110;2.5;2.6
6123;"Female";102;4.5;3.5
6123;"Female";108;6.4;6.2
6123;"Female";105;3;4.8
6123;"Male";108;9.2;7.3
6123;"Male";104;3.2;3.9
6123;"Female";108;6.4;3.1
6123;"Female";104;5.2;4.5
6123;"Female";119;2;2.5
6123;"Male";98;3.3;8.4
6123;"Male";106;3.1;5
6123;"Male";100;4.7;4.4
6123;"Male";108;4.9;5.5
6123;"Male";109;4.2;3.1
6123;"Male";100;4.4;3.1
6123;"Male";109;2.9;5
6123;"Male";108;2.8;5
6123;"Female";101;6.4;10.9
6123;"Male";101;2.8;3
6123;"Female";101;3.1;3.9
6123;"Female";108;4.9;4.6
6123;"Male";101;6.9;4.4
6123;"Female";110;4.2;2.4
6123;"Female";102;6.4;11.2
6134;"Male";109;2.9;3.5
6134;"Male";110;6.4;3
6134;"Male";110;4.7;4.4
6134;"Female";110;6.4;11.2
6134;"Female";100;2.7;4.7
6134;"Female";111;3.5;2.7
6134;"Male";101;4.8;5.5
6134;"Female";101;4.5;8.9
6134;"Female";101;3;3.4
6134;"Male";107;8.2;10.9
6134;"Male";94;5.8;11
6134;"Female";103;4.4;4
6134;"Male";107;3.9;6.8
6134;"Female";109;4.8;7.5
6134;"Male";109;8.2;7.2
6134;"Female";108;4.8;5
6134;"Male";102;3.1;4.2
6134;"Female";98;2.9;2
6134;"Female";107;3.4;3.3
6134;"Male";111;6.4;5
6134;"Female";107;4.2;3.9
6134;"Male";102;6.4;9.2
6134;"Female";109;3.1;4.3
6134;"Male";122;5;2.2
6134;"Female";107;2.8;3.3
6134;"Female";108;12;11
6134;"Female";108;7;4.5
6134;"Female";109;8.7;11.2
6134;"Male";113;3.7;6.4
6134;"Male";107;4.2;3.1
6134;"Male";104;6.4;3.8
6134;"Male";108;8.2;3
6134;"Male";112;2.8;2.8
6134;"Female";101;3.9;2.9
6134;"Male";106;4.5;3
6134;"Female";99;3;5
6134;"Male";110;3.1;2.2
6134;"Male";104;3.9;6.7
6134;"Female";101;4.4;4.9
6134;"Male";116;2.6;3
6134;"Female";105;2.8;3
6134;"Male";107;4.9;4.9
6157;"Male";105;3;4.4
6157;"Female";102;2.6;2.2
6157;"Female";100;3.3;4
6157;"Female";105;2.1;3.9
6157;"Male";104;2.2;2.9
6157;"Female";104;3.1;3.1
6157;"Male";109;2.2;6.2
6157;"Male";113;3.5;6.7
6157;"Male";111;4.4;4.3
6157;"Female";106;4.1;5.5
6157;"Female";107;6.4;8.4
6157;"Male";113;4.3;4.9
6157;"Female";109;3.1;3.4
6157;"Male";106;4.8;3.2
6157;"Female";111;0.9;2.9
6157;"Female";107;3.5;3.5
6157;"Female";112;4.2;4.1
6157;"Female";110;1.9;2.2
6157;"Male";109;12;4.5
6157;"Male";120;2.4;2.5
6157;"Female";109;4.9;4.3
6157;"Female";103;2.6;2.3
6157;"Male";106;2.7;2.7
6157;"Male";115;6.4;6.7
6157;"Female";103;4.5;6.7
6157;"Female";104;3.7;2.5
6157;"Female";106;2.7;2.7
6157;"Female";102;4;2.6
6157;"Male";109;2;1.9
6157;"Male";105;3.5;5.4
6157;"Female";111;12;6
6157;"Male";111;2.8;3.2
6157;"Male";112;1.9;3
6157;"Male";104;4.3;5
6157;"Female";112;10.6;3.8
6157;"Female";104;2.9;3.8
6157;"Male";112;4.7;6.7
6157;"Male";108;12;6.7
6157;"Female";102;8.2;2.8
6157;"Female";109;1.5;2.8
6157;"Female";108;1.3;2.1
6157;"Female";108;2.9;2.7
6157;"Male";106;3.7;5
6157;"Female";104;3.1;3.7
6157;"Male";112;4.3;6.7
6157;"Male";108;3.3;1.8
6157;"Female";102;3.9;8.2
6157;"Female";106;1.9;1.9
6157;"Female";107;4.9;6.2
6157;"Male";101;1.9;1.9
6157;"Female";117;4.5;4.2
6157;"Female";101;1.7;1.9
6157;"Male";105;2.7;2.1
6157;"Male";109;6.4;11.2
6157;"Male";106;2.7;3.1
6157;"Female";103;4.5;4.4
6157;"Male";114;1.5;0.2
6157;"Female";98;5.8;3.6
6157;"Male";109;5;7.5
6157;"Male";112;4.5;2.7
6157;"Female";106;4.9;5
6157;"Female";101;4.2;4.4
6157;"Female";103;5.8;4.5
6157;"Female";107;1.6;2
6157;"Female";109;4;2.9
6157;"Female";102;3.1;3.1
6157;"Male";105;2.4;3.4
6157;"Male";106;3.9;4
6157;"Male";108;6.4;6.7
6157;"Male";105;4.4;3.7
6157;"Female";110;4.7;4
6157;"Male";110;4.3;3.1
6157;"Female";104;2.1;3.5
6157;"Female";100;2.7;2.9
6157;"Male";109;3.5;3.9
6157;"Male";114;3;3.1
6157;"Male";102;2.5;3.1
6157;"Female";101;2.9;3.4
6157;"Female";108;3.3;3.9
6157;"Female";106;2.2;2.9
6157;"Female";112;3;3.1
6157;"Male";106;2.4;2.5
6157;"Male";104;2.9;2.6
6157;"Female";114;2.2;3.1
6157;"Male";96;4;4.7
6157;"Male";104;3.8;2.3
6157;"Male";108;6.4;11.2
6157;"Male";106;3.5;4.1
6157;"Male";102;4.1;6.2
6157;"Male";112;2.9;2.7
6157;"Female";120;1.9;2.5
6157;"Male";110;3.5;3.3
6162;"Female";104;3.7;6.9
6162;"Female";121;2.4;2.5
6162;"Female";98;2.9;6.2
6162;"Female";105;3.5;3.1
6162;"Female";108;7.6;5.4
6162;"Male";103;3.1;3.4
6162;"Female";98;4.7;3.6
6162;"Female";99;2.7;4
6162;"Male";117;1.8;3.1
6162;"Male";117;4.7;3.6
6162;"Male";108;6.4;4.9
6162;"Female";110;4.8;4.3
6162;"Female";109;3.9;3.2
6162;"Female";107;3.2;3
6162;"Male";100;2.8;1
6162;"Female";105;7.8;3.1
6162;"Male";99;3.5;4.9
6162;"Male";106;3.7;3.4
6162;"Female";102;3.3;2.4
6162;"Male";107;3.8;4
6162;"Male";110;2.5;2.4
6162;"Female";108;3.3;3.1
6162;"Male";98;4.4;5
6162;"Male";103;4.3;3.3
6162;"Male";104;2.8;2.7
6162;"Female";111;2.1;2.9
6162;"Male";112;2.9;2.5
6162;"Male";118;3.5;3.7
6162;"Female";100;10.6;4.5
6162;"Female";113;3.1;1.8
6162;"Female";124;3.1;2.4
6162;"Female";100;3.5;4.5
6162;"Male";110;4.3;4.3
6162;"Male";108;2.9;3.1
6162;"Male";106;3.4;6.8
6162;"Female";104;12;6.2
6162;"Male";111;4.4;3
6162;"Female";104;3.1;3
6162;"Male";109;5;3
6162;"Male";113;3.3;2.1
6162;"Female";113;2.3;2.6
6162;"Female";101;4.4;11.2
6162;"Female";100;4.4;11.2
6162;"Male";104;2.9;3
6162;"Male";113;2.7;3.5
6162;"Female";122;2.8;3
6162;"Male";105;3.1;3.1
6162;"Male";103;4.6;7.5
6162;"Female";102;4.5;4
6162;"Female";103;9.2;4.1
6162;"Female";103;4.6;2.2
6162;"Male";105;6.4;6.3
6162;"Male";107;2.1;2.9
6162;"Male";115;6.4;3.7
6173;"Male";102;10.6;5
6173;"Female";107;8.3;11.2
6173;"Female";110;4.5;10.9
6173;"Female";102;2.4;3.1
6173;"Female";107;2.8;3
6173;"Female";102;8.3;6.7
6173;"Male";105;2.2;2.6
6173;"Male";99;9.2;11
6173;"Male";107;3.7;2.4
6173;"Female";107;8.2;5
6173;"Female";112;3.7;4.2
6173;"Male";101;3.7;3.8
6173;"Male";111;4.9;4.7
6173;"Female";107;12;11.2
6173;"Male";106;3.2;3.8
6173;"Female";101;3.9;8.9
6173;"Male";106;12;7.5
6173;"Female";110;3.6;5.4
6173;"Female";106;5;4.7
6173;"Male";103;3.3;3.2
6173;"Male";107;3.1;3.8
6173;"Female";103;5;5.4
6173;"Female";113;2.4;1.7
6173;"Male";112;3.4;5
6173;"Female";106;3.7;3.1
6173;"Female";107;6.4;10.9
6173;"Female";106;3;2.4
6173;"Female";112;12;11.2
6173;"Female";108;4.4;3.5
6173;"Female";108;4.3;6.8
6173;"Male";107;4.7;4.6
6173;"Female";105;3.1;4.9
6173;"Male";102;3;3.2
6173;"Female";107;2.4;2.2
6173;"Male";109;3.8;4.4
6173;"Male";118;3.5;3.8
6173;"Female";108;4.8;11.2
6173;"Female";100;4.8;3.7
6173;"Male";99;12;6.3
6173;"Male";106;12;11.2
6173;"Female";108;9.2;11.2
6173;"Female";101;3.1;1.7
6173;"Male";101;4;3
6173;"Female";100;6.4;11.2
6173;"Female";105;4.2;7.4
6173;"Male";106;7.8;4.9
6173;"Male";109;5;4.4
6173;"Male";108;4.7;6.2
6173;"Male";100;3.3;3.6
6173;"Male";101;6.4;11.2
6173;"Female";102;3.9;3.3
6173;"Female";102;4.6;4.7
6173;"Male";102;2.8;3.1
6173;"Female";102;12;11.2
6173;"Female";107;12;4.8
6173;"Female";103;6.4;5.4
6173;"Female";108;4.6;11.2
6173;"Male";109;6.4;6.7
6173;"Male";103;4.8;6.7
6173;"Male";100;4.9;7.3
6173;"Female";105;4.8;3.9
6173;"Male";101;2.9;1.8
6173;"Male";108;3.5;4.4
6173;"Male";108;4.8;3
6173;"Male";109;12;4.3
6173;"Male";110;2.9;6.7
6173;"Female";104;5.2;5.5
6173;"Male";113;3.7;3
6173;"Female";103;10.6;6.5
6173;"Male";112;4.1;3
6173;"Female";103;12;3.3
6173;"Female";98;9.2;11.2
6173;"Female";101;4.9;11.2
6173;"Male";103;4.2;6.7
6173;"Male";109;4.3;6.7
6173;"Female";111;12;5
6173;"Female";103;6.4;11
6173;"Male";109;2.9;3.1
6173;"Female";105;4.3;6.8
6173;"Male";112;3.5;10.9
6173;"Female";106;6.4;8.4
6173;"Female";103;4.1;8.4
6173;"Male";101;6.4;3.8
6173;"Male";107;12;5.4
6173;"Male";102;9.2;6.7
6173;"Male";102;4.5;7.4
6173;"Male";97;5.6;6.2
6173;"Male";105;4.9;9.3
6173;"Male";105;4.3;3.2
6173;"Male";109;6.4;6.7
6173;"Female";105;5.8;6.7
6173;"Female";106;6.4;11.2
6173;"Female";105;3.9;3
6173;"Female";110;12;11.2
6173;"Male";111;7.2;5.5
6173;"Male";104;3.1;5
6173;"Male";108;1.7;2.8
6173;"Male";112;2.4;4.3
6173;"Female";100;4.9;11.2
6173;"Female";102;2.4;2.1
6173;"Male";102;12;11.2
6173;"Male";110;8.2;6.7
6173;"Female";105;3.5;6.7
6173;"Female";101;4.4;3
6173;"Female";101;7.2;6.8
6173;"Female";104;4.6;6.6
6181;"Female";107;2.8;3.4
6181;"Male";103;3.5;5.1
6181;"Female";108;12;11.2
6181;"Male";106;5.8;3.4
6181;"Male";98;2.6;2.8
6181;"Male";109;4.8;2.7
6181;"Male";106;12;9.3
6181;"Male";108;4.5;5.5
6181;"Female";114;2.5;2.3
6181;"Female";114;3.1;2.4
6181;"Male";98;2.9;3.7
6181;"Male";111;4.4;2.5
6181;"Female";99;4.2;7.5
6181;"Male";107;4.2;3.5
6181;"Female";100;1.4;2
6181;"Male";110;2.8;2.3
6181;"Male";110;2.1;1.3
6181;"Male";103;4.8;4.3
6181;"Male";110;2.7;3
6181;"Male";103;2.1;2.7
6181;"Female";108;4.2;3
6181;"Female";109;6.4;11.2
6181;"Female";102;8.2;6.2
6181;"Male";100;12;4.7
6181;"Male";107;4.7;3.2
6181;"Male";102;4.8;4.6
6181;"Female";110;4.7;4.3
6181;"Male";101;2.8;2.8
6181;"Male";112;4.3;3.8
6181;"Male";122;7.6;4.4
6181;"Female";105;4.3;7.5
6181;"Male";105;3.9;3.1
6181;"Male";105;3;4.7
6181;"Female";105;6.4;4
6181;"Female";102;10.6;8.2
