"id","sire","dam","sex","gen","birth","exit","age","ancestry","origin","status"
"5IAFMK","U4YSS5","WVE6Y4","F",2,1987-06-24,NA,32,"JAPANESE","","ALIVE"
"DYEUFS","UUCR0T","TSKMI2","F",2,1987-06-18,1989-01-06,1.6,"JAPANESE","","SHIPPED"
"1XUFHY","UKZ7VJ","L4LM1F","F",2,1987-04-28,1991-11-02,4.5,"JAPANESE","","SHIPPED"
"AK51SD","UG9DVV","73JLCV","M",2,1987-04-08,1996-08-27,9.4,"JAPANESE","","DECEASED"
"NNNUIB","UR4CYC","S26KTK","F",2,1987-05-05,1989-02-21,1.8,"JAPANESE","","SHIPPED"
"ZNDD8H","UA49IB","VEWC1E","F",2,1987-03-24,2000-05-14,13.1,"JAPANESE","","DECEASED"
"1DYE93","UBZI5Z","9YZ69L","F",2,1987-04-19,1995-10-24,8.5,"JAPANESE","","SHIPPED"
"KVHK22","USFSWZ","KJ225H","F",2,1987-03-06,1989-02-14,1.9,"JAPANESE","","SHIPPED"
"I9CWL7","UG28HF","BWIFC3","U",2,1987-05-24,1987-05-24,0,"JAPANESE","","DECEASED"
"MQANL9","UWXLHD","LV664G","M",2,1987-07-03,1987-07-10,0,"JAPANESE","","DECEASED"
"0HF5VN","UU7V9A","W9A9NK","F",2,1987-02-28,1987-02-28,-0.1,"JAPANESE","","DECEASED"
"JZGVAG","UH2DLB","P3K2JG","M",2,1987-06-18,1989-07-19,2.1,"JAPANESE","","SHIPPED"
"IWZV0A","UL2JLP","B5H5IJ","F",2,1987-06-05,1989-06-16,2,"JAPANESE","","SHIPPED"
"VLWVIG","UKTTQS","F67TU0","F",2,1987-07-13,1989-08-09,2.1,"JAPANESE","","DECEASED"
"8LTSHP","UQ6BMT","ESKS76","M",2,1987-06-07,1987-10-20,0.4,"JAPANESE","","DECEASED"
"D4GPVZ","UB38TD","ESKS76","F",2,1988-05-21,1989-08-23,1.3,"JAPANESE","","DECEASED"
"WXILK6","U0NWLS","KJ225H","M",2,1988-04-23,1989-07-28,1.3,"JAPANESE","","SHIPPED"
"IVUJH6","UA965L","S26KTK","M",2,1988-06-09,1989-08-30,1.2,"JAPANESE","","SHIPPED"
"Q09HAW","UV3YCY","TKZSG4","F",2,1988-05-03,1989-05-15,1,"JAPANESE","","SHIPPED"
"SVSV2K","UTBI15","W9A9NK","M",2,1988-04-22,1994-02-06,5.8,"JAPANESE","","DECEASED"
"GZTL4U","U2GLMU","MWJ384","M",2,1988-04-03,1991-09-22,3.5,"JAPANESE","","SHIPPED"
"D8ZB27","U8RDMZ","L4LM1F","M",2,1988-04-29,1989-09-07,1.4,"JAPANESE","","SHIPPED"
"L1VRM7","UU9YDR","4Y8JHT","F",2,1988-04-24,2010-04-24,22,"JAPANESE","","DECEASED"
"L98GUU","UQEXZX","VEWC1E","F",2,1988-05-05,1999-01-22,10.7,"JAPANESE","","DECEASED"
"2HM8LS","UIAQGC","563BMB","M",2,1988-06-29,1988-09-20,0.2,"JAPANESE","","DECEASED"
"PQH5J6","UPX3RB","JU58SB","F",2,1988-07-27,2003-04-29,14.8,"JAPANESE","","DECEASED"
"NQJYWG","UM3K72","B5H5IJ","F",2,1988-07-05,1989-08-15,1.1,"JAPANESE","","DECEASED"
"KG9707","U07IZ4","F67TU0","M",2,1988-07-08,1989-08-18,1.1,"JAPANESE","","DECEASED"
"BVAKSP","UFVJR6","9YZ69L","M",2,1989-04-15,1989-06-22,0.2,"JAPANESE","","DECEASED"
"YZ50Z5","UD37ZW","1CT7W3","M",2,1989-05-16,1989-05-16,0,"JAPANESE","","DECEASED"
"I2CC54","UFQXMZ","F67TU0","M",2,1989-06-03,1989-07-16,0.1,"JAPANESE","","DECEASED"
"YEN72X","U0PFKC","VEWC1E","F",2,1989-09-22,1990-06-03,0.7,"JAPANESE","","DECEASED"
"QZB0S0","US8C29","W9A9NK","F",2,1989-09-19,1995-09-14,6,"JAPANESE","","SHIPPED"
"N8933I","UPQ9FT","WVE6Y4","F",2,1989-06-19,1992-10-14,3.3,"JAPANESE","","DECEASED"
"LNB91S","U5TRDX","L4LM1F","F",2,1990-06-17,1991-09-17,1.3,"JAPANESE","","SHIPPED"
"NS5KEQ","UK8LD2","TSKMI2","F",2,1990-08-27,1990-11-17,0.2,"JAPANESE","","DECEASED"
"2EAFRC","UIN6J8","9YZ69L","F",2,1990-06-06,2010-12-31,20.6,"JAPANESE","","DECEASED"
"2YD4A5","UQ8ANU","JU58SB","M",2,1990-05-15,1991-05-11,1,"JAPANESE","","DECEASED"
"FM738S","U7YLIX","563BMB","F",2,1990-08-21,1990-12-10,0.3,"JAPANESE","","DECEASED"
"R813H9","ULZ2WX","G75LZR","F",3,1990-06-12,1995-10-07,5.3,"JAPANESE","","SHIPPED"
"FQDKKL","UK1YMZ","R5PWD3","F",3,1990-05-09,1991-10-27,1.5,"JAPANESE","","SHIPPED"
"XUK311","UT1MVG","YQQBF4","F",3,1990-05-28,1990-10-29,0.4,"JAPANESE","","DECEASED"
"VAN2DF","U9XD1W","IBY8W0","F",3,1990-05-04,1991-10-19,1.5,"JAPANESE","","SHIPPED"
"SH3FB7","U70B4E","F94EUW","F",3,1991-09-09,NA,27.8,"JAPANESE","","ALIVE"
"TLD7HV","U0N120","KZX47Z","M",3,1991-06-28,2000-09-16,9.2,"JAPANESE","","DECEASED"
"15RZVZ","UAGGZ3","GL88CF","M",3,1991-06-10,2010-06-26,19,"JAPANESE","","DECEASED"
"XC304E","UBKL9W","NBXTNX","M",3,1991-05-21,NA,28.1,"JAPANESE","","ALIVE"
"55LW9C","UR80B9","YQQBF4","M",3,1991-06-01,1993-10-30,2.4,"JAPANESE","","SHIPPED"
"JAC3NN","USDRLM","IBY8W0","M",3,1991-05-25,2000-09-16,9.3,"JAPANESE","","DECEASED"
"E4JJE2","UAJQRT","GQZ5CL","M",3,1991-09-06,2000-09-19,9,"JAPANESE","","DECEASED"
"BP5AGL","UG26TC","R5PWD3","M",3,1991-07-10,1992-11-02,1.3,"JAPANESE","","DECEASED"
"B2CKHA","ENI6HX","WBFBR5","M",3,1991-09-03,NA,27.8,"JAPANESE","","ALIVE"
"J5URX5","ULM9YD","1DYE93","M",3,1991-07-07,2005-06-16,13.9,"JAPANESE","","DECEASED"
"5W3NTM","UMF0AD","BLLUWW","F",3,1991-06-05,2010-12-29,19.6,"JAPANESE","","DECEASED"
"JSAP3H","U3X9RD","H2ARD4","M",3,1991-07-06,NA,28,"JAPANESE","","ALIVE"
"4XY8HY","U2MGP4","M7YPUI","M",3,1991-05-25,2014-02-04,22.7,"JAPANESE","","DECEASED"
"LMQSXY","UCVZ54","1XUFHY","M",3,1991-07-06,1991-10-08,0.3,"JAPANESE","","SHIPPED"
"MMEHXV","UHYN9Z","GL88CF","F",3,1992-05-26,2005-12-14,13.6,"JAPANESE","","DECEASED"
"TZ9Z9S","UY2BML","AWRCI3","F",3,1992-04-06,1993-01-31,0.8,"JAPANESE","","DECEASED"
"QWKFBH","UCAV7Q","KINPM4","F",3,1992-05-22,NA,27.1,"JAPANESE","","ALIVE"
"P5WKRR","U4UHQE","L98GUU","F",3,1992-04-21,2003-06-12,11.1,"JAPANESE","","DECEASED"
"2SIP77","U8Q155","L1VRM7","F",3,1992-05-28,2001-07-02,9.1,"JAPANESE","","DECEASED"
"4J7TUN","UFWFCR","KZX47Z","M",3,1992-04-24,1995-10-07,3.5,"JAPANESE","","SHIPPED"
"C1K9WN","HW5UMC","R5PWD3","F",3,1992-04-09,2008-12-17,16.7,"JAPANESE","","DECEASED"
"6RCYH1","UEM7KM","JPVAT3","M",3,1992-04-10,1995-10-27,3.5,"JAPANESE","","SHIPPED"
"J8C6IY","UQLTQH","88VYQ0","F",3,1992-05-02,2000-12-25,8.6,"JAPANESE","","DECEASED"
"6D5NYZ","UNEEVW","V1GCJM","F",3,1992-04-04,2006-01-28,13.8,"JAPANESE","","DECEASED"
"G08WES","UNA7IR","M7YPUI","F",3,1992-05-05,1993-08-29,1.3,"JAPANESE","","DECEASED"
"RJ4JPC","U4A95G","G75LZR","F",3,1992-05-25,NA,27.1,"JAPANESE","","ALIVE"
"IN94Y9","UJ39VR","2628RX","M",3,1992-06-28,1994-08-20,2.1,"JAPANESE","","SHIPPED"
"FB5L3N","UTHBN8","5IAFMK","F",3,1993-07-03,NA,26,"JAPANESE","","ALIVE"
"DKIM6U","ENI6HX","S26KTK","F",3,1993-05-31,NA,26.1,"JAPANESE","","ALIVE"
"6IBTHE","UHVMNE","7FF6AT","F",3,1993-08-05,2010-02-18,16.5,"JAPANESE","","DECEASED"
"KRT5EL","U176HD","PQH5J6","M",3,1993-05-22,1995-12-13,2.6,"JAPANESE","","SHIPPED"
"TSW8M4","ENI6HX","F94EUW","F",3,1993-06-15,2011-01-22,17.6,"JAPANESE","","DECEASED"
"TS032E","UN9A9A","NBXTNX","M",3,1993-04-13,1995-11-07,2.6,"JAPANESE","","SHIPPED"
"1I9DTH","UD2JJ8","GL88CF","F",3,1993-06-28,2000-08-20,7.1,"JAPANESE","","DECEASED"
"NZ5PYE","UXWG18","BLLUWW","F",3,1993-05-02,1996-07-15,3.2,"JAPANESE","","DECEASED"
"Q5JREB","UIH5XF","AWRCI3","F",3,1994-06-24,1994-06-24,-0.1,"JAPANESE","","DECEASED"
"3PU50K","UBY154","KINPM4","M",3,1994-05-01,2002-12-13,8.6,"JAPANESE","","DECEASED"
"WTUYG6","WS0XXN","88VYQ0","M",3,1994-05-07,2000-10-20,6.5,"JAPANESE","","DECEASED"
"P28AU1","U27JAN","KZX47Z","M",3,1994-04-28,1996-05-15,2,"JAPANESE","","DECEASED"
"5FVWDJ","UWVEFC","2628RX","M",3,1994-04-16,1995-09-12,1.4,"JAPANESE","","DECEASED"
"XVMFU2","U3EGR2","G75LZR","M",3,1994-05-28,2000-10-27,6.4,"JAPANESE","","DECEASED"
"V3N3I2","UH4IKL","8L8TPR","M",3,1994-06-02,1995-06-22,1.1,"JAPANESE","","DECEASED"
"3PFIXR","U3YF45","GQZ5CL","M",3,1994-06-08,1997-03-09,2.8,"JAPANESE","","DECEASED"
"ZNMSWU","UIURJ5","1DYE93","M",3,1994-09-30,1997-03-28,2.5,"JAPANESE","","DECEASED"
"ZY9R26","UJ7CV8","M7YPUI","F",3,1994-09-11,1994-12-14,0.3,"JAPANESE","","DECEASED"
"DY90NA","UN62JK","YQQBF4","M",3,1994-05-02,1996-06-22,2.1,"JAPANESE","","DECEASED"
"DCJJYS","UIKBR1","L1VRM7","F",3,1994-10-29,NA,24.6,"JAPANESE","","ALIVE"
"9XB9A9","U4F525","IUF0HC","F",3,1994-05-16,2005-02-01,10.7,"JAPANESE","","DECEASED"
"EKD89B","U9Z5AH","NBXTNX","M",3,1994-04-28,2009-04-18,15,"JAPANESE","","DECEASED"
"ZATMEE","UMXBP7","R5PWD3","F",3,1994-05-02,NA,25.1,"JAPANESE","","ALIVE"
"A2J9GC","UEZZN3","2C2QP8","F",3,1995-06-15,2012-05-29,17,"JAPANESE","","DECEASED"
"DD3J90","U6WAE4","F94EUW","M",3,1995-05-18,2013-06-04,18,"JAPANESE","","DECEASED"
"TREUPA","UZ8AEQ","BLLUWW","F",3,1995-06-04,1999-07-29,4.2,"JAPANESE","","DECEASED"
"EAMX70","U45NAT","JG7GYC","M",3,1995-05-10,2007-06-08,12.1,"JAPANESE","","DECEASED"
"HIZIKZ","UY25LP","R5PWD3","M",3,1995-06-03,1995-12-09,0.5,"JAPANESE","","DECEASED"
"AXT6PW","U3FBT7","M7YPUI","M",3,1995-09-25,1996-02-19,0.4,"JAPANESE","","DECEASED"
"WDPMIJ","U0VD94","KZX47Z","F",3,1995-05-29,2009-09-24,14.3,"JAPANESE","","DECEASED"
"DLCPAQ","U4WLH7","KINPM4","F",3,1996-05-17,1997-11-01,1.5,"JAPANESE","","DECEASED"
"D2FQ4P","UAPF6F","L98GUU","M",3,1996-04-28,1996-05-10,0,"JAPANESE","","DECEASED"
"8YS0RC","U8XN5G","YQQBF4","F",3,1996-06-29,1996-06-29,-0.1,"JAPANESE","","DECEASED"
"X7R7GI","UMZX16","5IAFMK","F",3,1996-07-13,1996-07-22,0,"JAPANESE","","DECEASED"
"FQA39T","U0U3WH","88VYQ0","F",3,1996-04-23,1996-11-30,0.6,"JAPANESE","","DECEASED"
"CY1PYQ","UT3BQD","F94EUW","M",3,1996-06-08,1997-03-06,0.7,"JAPANESE","","DECEASED"
"MXK958","UZDXC4","7FF6AT","F",3,1996-04-15,1996-08-26,0.4,"JAPANESE","","DECEASED"
"3V47I7","UMWXIP","2628RX","F",3,1996-05-14,2001-01-18,4.7,"JAPANESE","","DECEASED"
"0WSKY3","H2RDE2","4Y8JHT","M",3,1996-06-16,2001-03-19,4.8,"JAPANESE","","DECEASED"
"A6CT9V","HPSHXC","2EAFRC","M",3,1996-04-05,1999-09-20,3.5,"JAPANESE","","SHIPPED"
"D6N9F2","U01CG1","R5PWD3","F",3,1996-05-19,1997-03-31,0.9,"JAPANESE","","DECEASED"
"I6SN9D","UX035H","XFWVVX","M",3,1996-05-28,2001-12-11,5.5,"JAPANESE","","DECEASED"
"PKBSJZ","U9SS1R","L1VRM7","M",3,1996-06-29,1999-11-07,3.4,"JAPANESE","","SHIPPED"
"XDVS2Z","UFWLSC","GL88CF","F",3,1996-06-28,2000-03-13,3.7,"JAPANESE","","DECEASED"
"ELIGAY","UBSSQI","NBXTNX","M",3,1997-03-10,1997-04-02,0.1,"JAPANESE","","DECEASED"
"9Q2PSE","H2RDE2","2C2QP8","M",3,1997-05-05,2011-07-13,14.2,"JAPANESE","","DECEASED"
"6X6BG9","ENI6HX","IUF0HC","F",3,1997-05-12,NA,22.1,"JAPANESE","","ALIVE"
"59JI2Q","H2RDE2","L1VRM7","M",3,1997-07-01,2006-03-15,8.7,"JAPANESE","","DECEASED"
"B2E8HW","ULMHXI","0IRRWM","M",3,1997-06-03,1998-11-18,1.5,"JAPANESE","","SHIPPED"
"R80WU5","ENI6HX","2EAFRC","F",3,1997-04-27,2000-04-14,3,"JAPANESE","","DECEASED"
"QRMJII","U47D15","PQH5J6","M",3,1997-06-12,2014-05-21,16.9,"JAPANESE","","DECEASED"
"0Q78V2","UAE2S0","L98GUU","M",3,1997-06-13,2000-01-06,2.6,"JAPANESE","","SHIPPED"
"89JP0J","HW5UMC","KZX47Z","F",3,1997-04-20,2000-01-27,2.8,"JAPANESE","","DECEASED"
"AMJB8I","ENI6HX","JG7GYC","F",3,1997-06-01,2012-03-15,14.8,"JAPANESE","","DECEASED"
"F4M04L","UHH4QZ","R5PWD3","M",3,1997-07-07,2006-03-25,8.7,"JAPANESE","","DECEASED"
"B90KEJ","UGN4U3","88VYQ0","F",3,1997-06-08,2002-10-30,5.4,"JAPANESE","","DECEASED"
"TMS2BE","7ZEGLB","2C2QP8","M",3,1998-06-26,2000-03-13,1.7,"JAPANESE","","DECEASED"
"B228Q6","UEUIRJ","CBSIAA","F",3,1998-06-23,NA,21,"JAPANESE","","ALIVE"
"MB6NYQ","H2RDE2","G75LZR","F",3,1998-06-04,NA,21,"JAPANESE","","ALIVE"
"WK89I9","U5QF9U","KZX47Z","F",3,1998-05-26,NA,21.1,"JAPANESE","","ALIVE"
"Z7NBA2","US6II7","XFWVVX","M",3,1998-06-07,NA,21,"JAPANESE","","ALIVE"
"L5M3QH","H2RDE2","4Y8JHT","F",3,1998-06-27,2000-02-18,1.6,"JAPANESE","","DECEASED"
"CUAEB9","U2H582","IUF0HC","F",3,1998-05-14,2009-10-26,11.5,"JAPANESE","","DECEASED"
"RQDWUD","UDVV5L","4H5RS1","F",3,1999-05-04,1999-05-04,-0.1,"JAPANESE","","DECEASED"
"NCWS92","H2RDE2","2EAFRC","M",3,1999-05-02,2001-06-24,2.1,"JAPANESE","","DECEASED"
"RFVJKY","H2RDE2","KZX47Z","M",3,1999-06-29,2005-03-01,5.7,"JAPANESE","","DECEASED"
"MCNUH0","H2RDE2","KINPM4","M",3,1999-05-13,2007-09-12,8.3,"JAPANESE","","DECEASED"
"TR5L57","H2RDE2","L1VRM7","M",3,1999-05-08,NA,20.1,"JAPANESE","","ALIVE"
"38YWM5","H2RDE2","2628RX","M",3,1999-06-30,2013-12-28,14.5,"JAPANESE","","DECEASED"
"KR0VSJ","H2RDE2","IUF0HC","M",3,1999-06-16,2008-01-12,8.6,"JAPANESE","","DECEASED"
"5AVJ59","UZM6ID","G75LZR","F",3,2000-05-24,2000-05-29,0,"JAPANESE","","DECEASED"
"MRC4BF","7ZEGLB","L1VRM7","F",3,2000-06-14,2009-11-25,9.4,"JAPANESE","","DECEASED"
"A9CWX9","7ZEGLB","HHFN1E","F",3,2000-06-26,2000-11-25,0.4,"JAPANESE","","DECEASED"
"SZ05LQ","7ZEGLB","4H5RS1","F",3,2000-05-10,2010-04-21,9.9,"JAPANESE","","DECEASED"
"8PZB03","U4A8YQ","2C2QP8","F",3,2001-04-08,2001-04-08,-0.1,"JAPANESE","","DECEASED"
"KUSWF4","UVF3NR","JG7GYC","F",3,2001-04-26,2001-04-26,-0.1,"JAPANESE","","DECEASED"
"FR1JUH","UHLK6U","4H5RS1","M",3,2001-04-25,2001-04-25,-0.1,"JAPANESE","","DECEASED"
"0S07BF","7ZEGLB","YCFQ5P","F",3,2001-04-19,2005-11-12,4.6,"JAPANESE","","DECEASED"
"HX0S99","HLQ9SY","KZX47Z","M",3,2001-04-22,2002-11-02,1.5,"JAPANESE","","DECEASED"
"MBMAHJ","U3T2V0","GL88CF","M",3,2002-03-16,2002-03-29,0,"JAPANESE","","DECEASED"
"241QYQ","UPW2AR","4H5RS1","M",3,2002-04-09,2002-05-14,0.1,"JAPANESE","","DECEASED"
"RYR6EP","U2F5S1","CBSIAA","U",3,2002-05-04,2002-05-04,-0.1,"JAPANESE","","DECEASED"
"GDXWJ1","HLQ9SY","XFWVVX","M",3,2002-05-14,NA,17.1,"JAPANESE","","ALIVE"
"6YK2T7","UQB256","PQH5J6","M",3,2003-04-05,2003-04-05,-0.1,"JAPANESE","","DECEASED"
"83DDA2","U43YPS","XFWVVX","U",3,2003-06-12,2003-07-02,0.1,"JAPANESE","","DECEASED"
"DRFF0S","UXVWLK","5IAFMK","F",3,2004-05-28,2005-01-07,0.6,"JAPANESE","","DECEASED"
"HBC6E9","UUV7XH","2EAFRC","F",3,2004-03-03,2005-12-22,1.8,"JAPANESE","","DECEASED"
"63Q1QY","UR3AVV","2EAFRC","U",3,2006-12-12,2006-12-28,0,"JAPANESE","","DECEASED"
"W085KW","ULBF2P","HVR8ZV","F",3,1973-05-09,1982-05-14,9,"JAPANESE","","SHIPPED"
"LRD33X","UBY05G","CBSIAA","F",3,2008-01-20,2009-03-29,1.2,"JAPANESE","","DECEASED"
"711RWE","UX2LLH","JI7Q60","F",3,1974-06-29,1977-08-21,3.1,"JAPANESE","","DECEASED"
"4SZ377","UZPA0L","HVR8ZV","F",3,1975-03-31,1982-04-05,7,"JAPANESE","","SHIPPED"
"P8LK4C","UB9KKM","5D81E4","F",3,1975-04-22,1982-12-16,7.7,"JAPANESE","","DECEASED"
"JVI3T7","UK6KW4","JI7Q60","M",3,1976-05-12,1979-06-17,3.1,"JAPANESE","","DECEASED"
"MVFTGF","UF8T3T","DL8MDZ","F",3,1976-04-15,1982-05-05,6.1,"JAPANESE","","SHIPPED"
"Z28VJ9","U2HH0J","YYZM86","M",3,1976-05-15,1976-05-24,0,"JAPANESE","","DECEASED"
"SV97JY","UFUW53","5D81E4","M",3,1976-04-26,1979-02-19,2.8,"JAPANESE","","DECEASED"
"VSLJ3B","UR732M","HVR8ZV","M",3,1976-05-15,1987-03-03,10.8,"JAPANESE","","DECEASED"
"HQZ7T9","UI76PX","CA7LED","F",3,1976-05-29,1982-04-29,5.9,"JAPANESE","","SHIPPED"
"5GFT02","UY58Y9","XGH72A","U",3,1976-06-26,1976-06-26,0,"JAPANESE","","DECEASED"
"G3WLDZ","UMTLNP","YYZM86","M",3,1977-03-23,1982-04-15,5.1,"JAPANESE","","SHIPPED"
"IKTBRL","U7EYMJ","JEGE9X","M",3,1977-05-16,1991-03-13,13.8,"JAPANESE","","DECEASED"
"2CS4IL","UZRM6Y","M6KA4L","F",3,1977-05-11,1982-04-03,4.9,"JAPANESE","","SHIPPED"
"BRXACS","UFS8ZA","XGH72A","M",3,1977-06-01,1982-04-20,4.9,"JAPANESE","","SHIPPED"
"IFWUA4","ULD7MP","HVR8ZV","M",3,1977-05-30,1994-05-10,16.9,"JAPANESE","","DECEASED"
"F49DMN","UQFI1Y","0SDXYY","F",3,1977-05-28,1986-10-17,9.4,"JAPANESE","","DECEASED"
"NE5CSM","U6JQ94","5D81E4","F",3,1977-06-13,1987-12-14,10.5,"JAPANESE","","DECEASED"
"A2I66S","ULRAY5","JI7Q60","F",3,1977-05-11,1996-06-23,19.1,"JAPANESE","","DECEASED"
"JRY2UH","U2XI9A","V7V7W4","M",3,1977-06-21,1982-04-22,4.8,"JAPANESE","","SHIPPED"
"X8ZTCF","UISID2","M7YPUI","M",3,1977-06-23,1982-04-19,4.8,"JAPANESE","","SHIPPED"
"611TT0","UXF8HK","CA7LED","M",3,1978-05-07,1982-11-18,4.5,"JAPANESE","","DECEASED"
"E2BJ7P","U8BBR3","CF3CQ9","M",3,1978-05-24,1982-04-09,3.9,"JAPANESE","","SHIPPED"
"FU1C5I","UQFA7B","VVQ8QQ","M",3,1978-04-28,1978-06-04,0.1,"JAPANESE","","DECEASED"
"Y6GG9H","U9L45A","0SDXYY","M",3,1978-05-31,1982-04-17,3.9,"JAPANESE","","SHIPPED"
"S9L09B","UU7I5J","DL8MDZ","F",3,1978-07-17,1982-04-05,3.7,"JAPANESE","","SHIPPED"
"5M8AG3","UR8ZCD","T0L8XS","F",3,1978-07-07,1989-04-13,10.8,"JAPANESE","","DECEASED"
"QGPYTQ","U9CPVR","JI7Q60","F",3,1979-03-04,1989-08-07,10.4,"JAPANESE","","SHIPPED"
"N6YM70","UZAC0G","I77T5A","F",3,1979-04-22,1982-05-03,3,"JAPANESE","","SHIPPED"
"CKL0Y2","UPANF1","JEGE9X","F",3,1979-04-01,1982-05-21,3.1,"JAPANESE","","SHIPPED"
"GBXN65","UIEJ1G","IGGUAJ","F",3,1979-03-09,1979-05-04,0.2,"JAPANESE","","DECEASED"
"XQ6HCI","U377K0","M6KA4L","M",3,1979-03-22,1982-04-28,3.1,"JAPANESE","","SHIPPED"
"AAMZTF","U0MJPC","YYZM86","M",3,1979-05-04,1985-06-26,6.1,"JAPANESE","","DECEASED"
"AGIH8B","UXVSQM","5D81E4","F",3,1979-03-27,1989-06-27,10.3,"JAPANESE","","DECEASED"
"ZZRHZ1","UK1RZK","VVQ8QQ","F",3,1979-04-17,1982-05-19,3.1,"JAPANESE","","SHIPPED"
"QWH6JI","UD05YB","HVR8ZV","M",3,1979-04-25,1982-05-15,3.1,"JAPANESE","","SHIPPED"
"4Q47JW","U69AJS","ZLZXA1","M",3,1979-04-15,1979-05-17,0.1,"JAPANESE","","DECEASED"
"4QUUTF","US51V1","1YUESF","F",3,1979-04-30,1982-04-10,2.9,"JAPANESE","","SHIPPED"
"PPS137","UNEM8Q","CHTNIU","M",3,1979-05-29,1979-05-29,0,"JAPANESE","","DECEASED"
"PBRU35","UQAF5F","47H3AF","F",3,1979-06-12,1993-01-20,13.6,"JAPANESE","","DECEASED"
"2YXH62","UHKYZX","FZV1B9","M",3,1979-06-24,1983-02-28,3.7,"JAPANESE","","SHIPPED"
"8TR1EP","ULJ5KP","M7YPUI","M",3,1979-06-11,1995-10-22,16.4,"JAPANESE","","DECEASED"
"6BUVXC","U0EKY5","M8DQUS","F",3,1979-07-03,1982-04-13,2.8,"JAPANESE","","SHIPPED"
"8FKHKE","UXUEF8","PYMHP4","M",3,1979-05-15,1982-05-24,3,"JAPANESE","","SHIPPED"
"64HLCE","U599X2","NBXTNX","U",3,1979-05-23,1979-07-12,0.1,"JAPANESE","","DECEASED"
"G9VEQ1","U6P244","VD8Y8Q","F",3,1979-06-10,1986-05-12,6.9,"JAPANESE","","DECEASED"
"G9QLP8","UESZUD","DL8MDZ","F",3,1979-07-10,1982-03-30,2.7,"JAPANESE","","SHIPPED"
"T0XI89","UI96JG","X53XH0","U",3,1979-06-20,1979-06-20,0,"JAPANESE","","DECEASED"
"FDNTZZ","UQBW48","VS8INW","F",3,1979-07-03,1982-05-26,2.9,"JAPANESE","","SHIPPED"
"CHASVJ","UUJD0Y","LI2GZS","F",3,1979-08-07,1982-03-30,2.6,"JAPANESE","","SHIPPED"
"13B21K","UTHFQ4","T0L8XS","F",3,1980-05-01,1991-10-04,11.4,"JAPANESE","","DECEASED"
"IBVA87","U3DJZ4","IGGUAJ","F",3,1980-04-12,1980-04-12,0,"JAPANESE","","DECEASED"
"4126T5","UIPFB4","0UDQ1J","M",3,1980-04-22,1980-05-29,0.1,"JAPANESE","","DECEASED"
"ZQXRMZ","U1IFI2","ETFU0P","M",3,1980-04-21,1982-04-30,2,"JAPANESE","","SHIPPED"
"X8DC1T","UC646T","X53XH0","F",3,1980-05-12,1987-05-31,7,"JAPANESE","","DECEASED"
"SHRH6E","UTWEAX","CHTNIU","M",3,1980-06-04,1986-03-26,5.8,"JAPANESE","","DECEASED"
"XPMTSY","USQGQ7","I77T5A","F",3,1980-05-14,1982-04-17,1.9,"JAPANESE","","SHIPPED"
"8KAT3Y","U14SZC","XJ3G42","M",3,1980-05-10,1985-08-02,5.2,"JAPANESE","","DECEASED"
"7GYZ5C","UD152Y","ZLZXA1","F",3,1980-05-29,1982-04-18,1.9,"JAPANESE","","SHIPPED"
"EZEX7P","U9K25U","45E96J","F",3,1980-05-11,1985-03-01,4.8,"JAPANESE","","DECEASED"
"228L9V","UXW27L","NBXTNX","M",3,1980-05-25,1987-10-09,7.4,"JAPANESE","","DECEASED"
"L5VC2M","UEX0PQ","M7YPUI","F",3,1980-05-10,1989-08-21,9.3,"JAPANESE","","DECEASED"
"FXP1D5","ULG4QU","HI445S","F",3,1980-05-27,1994-10-17,14.4,"JAPANESE","","DECEASED"
"90AD74","UHMZ8I","CF3CQ9","U",3,1980-05-27,1980-05-27,0,"JAPANESE","","DECEASED"
"N37ICD","UGV1BG","7ZPTBI","M",3,1980-06-13,1993-09-22,13.3,"JAPANESE","","DECEASED"
"ZF8FAL","U4F4WH","BUSK1H","M",3,1980-06-01,1980-06-01,-0.1,"JAPANESE","","DECEASED"
"JHBPC5","USX0HB","YDYAVW","M",3,1980-06-21,1986-10-02,6.3,"JAPANESE","","DECEASED"
"5QWUW1","U3T4CT","ZQ6ZFL","M",3,1980-07-02,1983-01-17,2.5,"JAPANESE","","DECEASED"
"3TAZ94","UUIYR7","EN6FMZ","M",3,1980-06-07,1980-06-07,0,"JAPANESE","","DECEASED"
"I1DQ6R","UCTFDC","AYDSTW","F",3,1980-05-23,1985-05-31,5,"JAPANESE","","DECEASED"
"HN96GY","ULVRWI","DL8MDZ","M",3,1980-07-14,1982-05-03,1.8,"JAPANESE","","SHIPPED"
"FA2BEW","U0S4GU","PX0LXW","F",3,1980-07-11,1989-03-04,8.6,"JAPANESE","","DECEASED"
"PR1J9U","USLTGU","M6KA4L","F",3,1980-07-22,1982-05-14,1.8,"JAPANESE","","SHIPPED"
"DWTM6V","UP0D5U","JEGE9X","M",3,1981-03-24,1982-04-12,1.1,"JAPANESE","","SHIPPED"
"4DB1RY","UUNJRR","FN1QY2","M",3,1981-05-30,1984-10-23,3.4,"JAPANESE","","DECEASED"
"QJKF85","U0CRIY","M8DQUS","M",3,1981-03-31,1982-05-12,1.1,"JAPANESE","","SHIPPED"
