"pdf","pagenum","storet_code","state","name","county","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","retention_time_units","alkalinity","conductivity","secchi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading","lat","long","chl"
476,19,"0510","ARKANSAS","HAMILTON LAKE","GARLAND","IMPOUNDMENT",3732.2,24.28,9.7,62.76,43,"days",18,50,1.8,0.024,0.006,0.13,0.42,36190,NA,75,35440,71705,108165,NA,2845,798955,909965,344035,53,2.95,1008320,NA,37.5,34.484722,-93.130833,10.9
476,190,"4829","TEXAS","SOMERVILLE LAKE","BURLESONO LEE HASHINGTON","IMPOUNDMENT",2610.7,46.38,4.3,7.82,0.6,"years",46,395,0.7,0.053,0.013,0.115,0.72,3760,NA,5,21250,25015,11255,NA,210,426675,438140,168350,33,0.54,276400,37,9.4,30.279167,-96.625,24.5
476,191,"4830","TEXAS","LAKE STANFORD","HASKELL","IMPOUNDMENT",932.4,19,3.5,1.511,2.5,"years",184,1104,0.4,0.073,0.012,0.06,0.92,9225,NA,50,18150,27425,28695,NA,1810,94175,124680,2310,92,1.44,34515,72,6.6,33.074167,-99.562222,18.5
476,192,"4831","TEXAS","STILLHOUSE HOLLOW RESERV","HELL OIR","IMPOUNDMENT",3413.6,26.02,11.3,8.26,1,"years",162,549,2.4,0.018,0.01,0.16,0.415,6350,NA,NA,3235,9585,19045,NA,NA,256140,275185,3520,63,0.37,143395,48,10.6,31.088889,-97.375,3.9
476,193,"4832","TEXAS","LAKE TAWAKONI","HUNT RAINS VAN zANDT","IMPOUNDMENT",1957.9,148.52,7.7,11.26,3.2,"years",79,166,0.8,0.046,0.013,0.1,0.63,32175,NA,NA,102530,134705,62485,NA,NA,876630,939115,16350,88,0.91,274870,71,6.3,32.816944,-95.914444,18.2
476,194,"4834","TEXAS","LAKE TEXOMA","COOKE GRAYSON TXTBRYAN JOHNSON LOVE MARSHALL 0K","IMPOUNDMENT",87500.5,360.18,5.7,147.693,173,"days",128,1342,1.2,0.042,0.018,0.16,0.6,38495,NA,225,1439695,1478415,112245,NA,8445,10862425,10983115,591900,60,4.1,6143655,44,30.5,34.001667,-96.621667,12.5
476,195,"4835","TEXAS","LAKE TRAVIS","RURNET TRAVlb","IMPOUNDMENT",98756.6,76.61,18.9,48.43,1,"years",149,451,2.8,0.018,0.007,0.25,0.58,2325,NA,15,47060,49400,6970,NA,640,1925525,1933135,27165,45,0.64,1121110,42,25.2,30.392222,-97.901111,5.6
476,196,"4836","TEXAS","TRINIDAD LAKE","HENDERSON","IMPOUNDMENT",NA,2.99,3.1,NA,NA,"years",202,1037,0.5,0.389,0.24,0.11,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.115278,-96.095833,24.3
476,197,"4837","TEXAS","TWIN BUTTES RESERVOIR","TOM GREEN","IMPOUNDMENT",6594.1,36.5,6.3,1.255,14.9,"years",160,575,1.1,0.029,0.009,0.25,0.74,NA,NA,NA,15500,15500,NA,NA,NA,111200,111200,625,60,0.04,16470,85,3,31.373611,-100.543056,8.7
476,198,"4838","TEXAS","WHITE RIVER RESERVOIR","CROSEY","IMPOUNDMENT",2007.2,7.32,6.5,0.501,12.8,"years",199,644,1.7,0.02,0.009,0.11,0.56,NA,NA,15,445,460,NA,NA,535,20500,21035,65,86,0.06,3525,83,2.9,33.457778,-101.0875,4.3
476,199,"4839","TEXAS","WHITNEY RESERVOIR","ROSDUE HILL","IMPOUNDMENT",67780.2,95.35,8.1,48.776,0.8,"years",125,1920,1.8,0.028,0.008,0.12,0.62,11170,NA,250,106460,117880,33495,NA,9425,1624540,1667460,28815,76,1.24,1395635,16,17.5,31.866111,-97.371667,6.9
476,200,"4833","TEXAS","WRIGHT PATMAN","BOhIEO CASS","IMPOUNDMENT",8917.4,126.13,3,75.517,57,"days",49,203,0.5,0.106,0.03,0.12,0.66,35770,NA,NA,222725,258495,105995,NA,NA,2212490,2318485,294435,NA,2.05,2247780,3,18.4,33.309167,-94.161389,19.1
476,21,"0514","ARKANSAS","OUACHITA LAKE","GARLAND MONTGOMERY","IMPOUNDMENT",2861.9,162.28,16.3,43.6,1.9,"years",22,69,2.8,0.015,0.006,0.155,0.335,590,NA,10,27470,28070,1535,NA,430,736865,736830,23445,16,0.17,565150,23,6.5,34.573889,-93.195833,4.3
476,23,"0506","ARKANSAS","CHICOT LAKE","CHICOT","IMPOUNDMENT",1046.4,21.45,2.7,13.62,49,"days",85,189,0.4,0.162,0.089,0.45,1.2,NA,NA,5,142530,142535,NA,NA,250,872935,873185,115735,19,6.64,700900,20,40.7,33.376944,-91.222778,13.7
476,24,"0507","ARKANSAS","DEGRAY RESERVOIR","CLARK HOT SPRING","IMPOUNDMENT",1173.3,54.23,14.9,19.76,677,"days",24,69,2.1,0.019,0.004,0.13,0.42,1375,NA,30,10345,11750,4120,NA,1135,188135,193390,10270,13,0.22,268460,NA,3.6,34.212778,-93.110556,12.3
476,25,"0508","ARKANSAS","LAKE ERLING","LAFAYETTE","IMPOUNDMENT",1023,28.33,2.1,10.36,67,"days",10,64,1.1,0.054,0.02,0.12,0.665,2615,NA,NA,21630,2615,7840,NA,NA,300735,308575,16095,34,0.86,233290,24,10.9,33.047778,-93.522222,13.4
476,26,"0516","ARKANSAS","GREER'S FERRY RESERVOIR","VAN DUREN CLERURNE","IMPOUNDMENT",2986.3,163.9,21.4,49.66,20,"days",18,30,3.3,0.012,0.004,0.14,0.32,4020,NA,25,35355,39400,21205,NA,975,904950,927210,20525,40,0.24,1227040,NA,5.7,35.476667,-92.0925,3.8
476,27,"0509","ARKANSAS","GRAND LAKE","CHICOT","NATURAL",NA,5.67,2.1,NA,NA,"years",95,160,0.5,0.101,0.021,0.09,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.051389,-91.197222,62.9
476,28,"0511","ARKANSAS","MILLWOOD RESERVOIR","HEMPSTEAD HOUARD LITTLE RIVER SEVIER","IMPOUNDMENT",10733,118.17,2.2,165.29,18,"days",20,66,0.8,0.04,0.008,0.12,0.49,17590,NA,NA,244785,262375,68420,NA,NA,3539935,3606355,279845,NA,2.22,2906545,33,30.5,33.696667,-93.962222,15
476,30,"0512","ARKANSAS","NIMROD LAKE","PERRY YELL","IMPOUNDMENT",1771.6,14.57,2.5,24.41,17,"days",13,42,0.8,0.039,0.006,0.16,0.435,NA,NA,15,15965,15980,NA,NA,615,541240,NA,30565,NA,1.1,460910,15,37.2,34.949444,-93.231111,15.8
476,31,"0513","ARKANSAS","NORFOLK LAKE",NA,"IMPOUNDMENT",4682.7,89.03,17.3,50.2,355,"days",155,256,3.6,0.015,0.005,0.32,0.51,820,NA,30,20955,21805,2465,NA,1130,NA,1664340,27840,NA,0.24,1442945,13,13.7,36.249444,-92.237222,3.4
476,33,"1901","IOWA","LAKE AHQUABI","MARREN","IMPOUNDMENT",12.8,0.53,3,0.07,263,"days",104,187,0.6,0.062,0.009,0.335,1.12,NA,NA,100,530,540,NA,NA,390,10965,11355,180,67,1.02,4290,62,21.4,41.291667,-93.592222,8.6
476,34,"1902","IOWA","BIG CREEK RESERVOIR","POLK","IMPOUNDMENT",203.6,3.44,6.7,0.99,269,"days",274,443,1.6,0.046,0.011,6.465,7.185,NA,NA,NA,1800,7800,NA,NA,NA,369210,369210,2055,74,2.27,201830,45,107.3,42.09,-94.048333,16.9
476,35,"1903","IOWA","BLACK HAWK LAKE","SAC","NATURAL",60.3,3.72,1.7,0.27,271,"days",147,322,0.3,0.185,0.02,0.13,1.715,NA,NA,NA,2010,2035,NA,NA,905,79585,80690,1635,20,0.55,23995,70,21.6,42.3,-95.0125,49.7
476,36,"1904","IOWA","CLEAR LAKE","CERRO GORDO","NATURAL",NA,14.14,3,NA,NA,"years",155,272,0.9,0.059,0.01,0.07,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.125,-93.4,17.4
476,37,"1906","IOWA","LOST ISLAND LAKE","CLAYoPALO ALTO","NATURAL",NA,5.1,3,NA,NA,"years",178,303,2,0.146,0.021,0.065,2.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.145833,-94.908333,36.1
476,38,"1907","IOWA","LAKE MACBRIDE","JOHNSON","IMPOUNDMENT",69.9,3.84,7.3,0.41,2.2,"years",125,253,1.1,0.001,0.01,2.035,2.595,1075,NA,NA,1510,2585,3230,NA,NA,61650,64880,725,72,0.07,23590,56,16.9,41.793056,-91.573056,17.1
476,39,"1908","IOWA","PRAIRIE ROSE LAKE","SHELRY","IMPOUNDMENT",20.4,0.88,3.3,0.08,1.2,"years",166,287,0.9,0.056,0.01,0.21,1.26,NA,NA,NA,635,635,NA,NA,NA,14090,14090,170,73,0.72,4705,67,16,41.6,-95.033333,17.4
476,40,"1909","IOWA","RATHBUN RESERVOIR","APPANOOSELUCASM0NR0EHAYNE","IMPOUNDMENT",1421.9,44.52,0.7,9.05,1,"years",90,232,0.6,0.071,0.008,1.17,1.705,9535,NA,10,99310,100055,23705,NA,425,74900,99170,19290,82,2.45,546945,39,20.2,40.825,-92.8925,12
476,41,"1910","IOWA","RED ROCK RESERVOIR","MARION","IMPOUNDMENT",31916.6,36.22,3,126.14,10,"days",254,572,0.7,0.16,0.104,1.88,2.86,NA,NA,NA,2070570,2497730,1159805,NA,NA,28901345,30061150,978530,61,68.96,22386480,26,830,41.369167,-92.975278,14.7
476,42,"1911","IOWA","ROCK CREEK LAKE",NA,"IMPOUNDMENT",107.2,2.6,2.7,0.57,143,"days",169,333,0.5,0.065,0.007,1.4,2.43,NA,NA,NA,8125,8125,NA,NA,NA,93420,92420,1450,82,3.12,70375,24,35.5,41.740833,-92.855556,18.4
476,43,"1912","IOWA","SILVER LAKE","HORTH","NATURAL",8.2,1.29,NA,0.04,1.2,"years",110,159,0.4,0.193,0.034,0.565,0.39,NA,NA,NA,315,315,NA,NA,NA,NA,6990,200,37,0.24,5495,NA,3.9,43.483333,-92.416667,95.3
476,44,"1913","IOWA","SPIRIT LAKE","DICKINSON","NATURAL",NA,23,5.5,NA,NA,"years",184,368,2,0.041,0.007,0.09,1.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.455833,-95.102222,12.6
476,45,"1914","IOWA","VIKING LAKE","MONTGOMERY","IMPOUNDMENT",10.3,0.61,5.8,0.07,1.6,"years",120,219,1,0.075,0.011,0.13,1.07,NA,NA,NA,300,300,NA,NA,NA,NA,NA,170,43,0.49,2785,37,7.2,40.966667,-95.033333,26
476,46,"1915","IOWA","WEST OKOBOJI LAKE","DICKINSON","NATURAL",NA,14.93,NA,NA,NA,"years",219,306,3,0.046,0.017,0.06,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.373611,-95.159722,7.7
476,47,"2001","KANSAS","CEDAR BLUFF RESERVOIR","TREGO","IMPOUNDMENT",14322.7,26.86,8.5,2.7,0.3,"years",119,965,1.1,0.017,0.006,0.055,0.535,NA,NA,5,NA,NA,NA,NA,205,NA,157765,2090,53,0.17,73875,53,509,38.783333,-99.725,4.2
476,48,"2002","KANSAS","COUNCIL GROVE RESERVOIR","MORRIS","IMPOUNDMENT",647.5,13.27,3.9,3.224,218,"days",155,282,0.4,0.069,0.028,0.83,1.245,585,NA,NA,26885,27470,1760,NA,NA,449340,NA,9010,67,2.07,165745,63,34,38.683333,-96.5,9.8
476,49,"2003","KANSAS","ELK CITY RESERVOIR","MONTGOMERY","IMPOUNDMENT",1642.1,17.81,2.4,11.46,45,"days",123,269,0.2,0.03,0.003,0.59,0.87,2410,NA,NA,37280,39690,7230,NA,NA,546230,553460,21940,45,2.23,405870,27,31.1,37.275,-95.788333,3.2
476,50,"2004","KANSAS","FALL RIVER RESERVOIR","GREENHOOD","IMPOUNDMENT",1515.1,10.52,3,10.27,40,"days",137,363,0.3,0.053,0.016,0.47,0.65,4120,NA,5,15250,19375,12350,NA,215,489805,502370,24695,NA,1.84,562230,NA,67.8,37.647222,-96.061111,7.7
476,51,"2005","KANSAS","JOHN REDMOND RESERVOIR","COFFEY LYON","IMPOUNDMENT",7808.8,38.04,2,40.39,23,"days",159,333,0.2,0.118,0.066,1.25,1.81,84550,NA,NA,265305,349855,229025,NA,NA,3693215,3922240,199875,43,9.2,2480455,37,103.1,38.243056,-95.756389,9.5
476,52,"2006","KANSAS","KANOPOLIS RESERVOIR","ELLSUORIH","IMPOUNDMENT",20349.6,14.37,4.5,9.622,120,"days",149,1068,0.3,0.056,0.011,0.64,1.21,4665,NA,15,90740,95620,15205,NA,495,623495,639195,21020,78,6.65,496560,22,44.5,38.610556,-97.967222,16
476,53,"2007","KANSAS","MARION RESERVOIR","MARION","IMPOUNDMENT",518,26.93,4.1,2.31,2.4,"years",126,432,0.4,0.052,0.01,0.63,1.1,970,NA,NA,9250,10220,2905,NA,NA,156720,159625,2850,72,NA,52510,67,6.4,38.374167,-97.079167,12.4
476,54,"2008","KANSAS","MELVERN RESERVOIR","OSAGE","IMPOUNDMENT",909.1,28.05,6,6.188,1.1,"years",146,377,1,0.034,0.007,0.265,0.935,310,NA,NA,21775,22085,935,NA,NA,503465,504400,8465,62,0.79,355240,30,18,38.510278,-95.709444,30.4
476,55,"2009","KANSAS","MILFORD RESERVOIR","CLAY GEARY","IMPOUNDMENT",644656.1,65.51,7.8,27.193,285,"days",196,645,0.9,0.079,0.036,0.71,1.2,14030,NA,NA,414535,428565,43565,NA,NA,2316050,2359615,48260,89,6.54,1327935,44,36,39.077778,-96.8975,18.9
476,56,"2010","KANSAS","NORTON RESERVOIR","NORTON","IMPOUNDMENT",1771.6,8.86,5,1.018,1.8,"years",216,475,0.6,0.122,0.036,0.11,1.22,285,NA,NA,10840,11125,350,NA,NA,72755,73605,2750,75,1.26,21220,71,8.3,39.79,-99.988889,21.4
476,57,"2011","KANSAS","PERRY RESERVOIR","JEFFERSON","IMPOUNDMENT",2893,49.37,3.7,13.52,281,"days",166,371,0.5,0.055,0.017,0.97,1.42,18455,NA,NA,83895,102350,37100,NA,NA,739750,116330,24850,76,2.07,515860,34,15.7,39.114444,-95.427778,5.6
476,58,"2012","KANSAS","POMONA RESERVOIR",NA,"IMPOUNDMENT",834,16.19,6.4,5.333,193,"days",142,327,0.5,0.04,0.021,1.2,1.65,NA,NA,NA,12630,15875,9230,NA,NA,360805,370035,13385,16,NA,316370,15,22.9,38.650556,-95.563611,8.3
476,59,"2013","KANSAS","TORONTO RESERVOIR","GREENHOOD HOODSON","IMPOUNDMENT",1934.7,11.33,2.5,14.72,22,"days",122,327,0.3,0.067,0.011,0.925,0.675,2290,NA,15,23300,25605,NA,NA,565,629325,636765,35960,NA,2.26,661285,NA,56.2,37.747222,-95.924722,6.6
476,60,"2014","KANSAS","TUTTLE CREEK RESERVOIR","MARSHALL POTTARATOMIE RILEY","IMPOUNDMENT",24967.6,63.94,8.2,54.748,139,"days",197,487,0.8,0.162,0.067,0.97,1.46,12570,NA,NA,1411435,1424305,43220,NA,NA,7683290,7726510,229125,84,22.28,4192595,46,120.8,39.255278,-96.603056,11.3
476,62,"2015","KANSAS","WILSON RESERVOIR","RUSSELL","IMPOUNDMENT",4965,36.42,6.4,5.144,2,"years",140,224,1.4,0.023,0.004,0.265,0.035,3795,NA,NA,13340,17135,11305,NA,NA,270660,-290045,5065,70,0.47,160140,45,8,38.958333,-98.498611,8.9
476,63,"2201","LOUISIANA","ANACOCO LAKE","VERNON","IMPOUNDMENT",538.7,10.52,2.8,7.54,45,"days",14,37,1.1,0.031,0.007,0.08,0.545,NA,NA,25,6415,6440,NA,NA,905,162690,163595,7805,NA,0.61,250740,NA,15.6,31.095278,-93.389167,NA
476,64,"2203","LOUISIANA","LAKE HISTINEAU","BIENVILLEI ROSSIER HEBSTER","IMPOUNDMENT",3752.9,69.67,2.1,41.2,42,"days",10,111,1.1,0.061,0.018,0.1,0.65,28100,NA,460,87515,116075,77685,NA,17360,995825,1090870,63385,45,1.67,878300,19,15.7,32.330833,-93.431944,12.9
476,65,"2204","LOUISIANA","BLACK BAYOU RESERVOIR","rADDD","IMPOUNDMENT",608.6,16.06,1.4,6.94,37,"days",10,167,1.2,0.046,0.009,0.09,0.63,3175,NA,30,14010,17215,9175,NA,1120,205810,216105,7985,54,1.07,170090,21,13.5,32.8925,-93.899444,17.8
476,66,"2219","LOUISIANA","BLACK LAKE","NATCHITOCHES RED RIVER","NATURAL",NA,52.24,2.6,NA,NA,"years",10,125,1.2,0.077,0.015,0.15,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.966667,-93.05,12.7
476,67,"2202","LOUISIANA","BRUIN LAKE","TENSAS","NATURAL",NA,9.48,9.1,NA,NA,"years",92,NA,1.3,0.057,0.012,0.25,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.977778,-91.25,NA
476,68,"2205","LOUISIANA","BUNDICK LAKE","REAUREGARO","IMPOUNDMENT",546.5,7.07,1,7.3,15,"days",11,59,0.3,0.157,0.073,0.135,0.82,14275,NA,5,30745,53025,30320,NA,20,213615,251955,31130,41,7.5,264075,NA,35.6,30.727222,-93.095278,20.5
476,69,"2207","LOUISIANA","COCODRIE LAKE","CONCORUIA","NATURAL",NA,3.99,4.9,NA,NA,"years",56,141,0.5,0.09,0.026,0.4,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.505556,-91.727778,35.3
476,70,"2220","LOUISIANA","COCODRIE LAKE","RAPIDES","NATURAL",621.4,24.68,0.5,9.66,14,"days",82,162,0.5,0.106,-0.014,0.05,0.82,NA,NA,30,14655,14685,NA,NA,1065,179370,180435,13075,11,0.6,186195,NA,7.3,30.933333,-92.48,33.4
476,71,"2209","LOUISIANA","LAKE CONCORDIA","CONCORDIA","NATURAL",NA,4.25,6.1,NA,NA,"years",147,297,0.8,0.076,0.009,0.08,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.678611,-91.488056,33
476,72,"2208","LOUISIANA","COTILE RESERVOIR","RAPIDES","IMPOUNDMENT",104.6,7.25,4.3,1.7,206,"days",14,42,1.5,0.037,0.011,0.1,0.52,NA,NA,5,3380,3385,NA,NA,105,32420,32525,NA,NA,0.47,45175,NA,4.5,31.325,-92.733333,12.6
476,73,"2210","LOUISIANA","CROSS LAKE","CADDO","IMPOUNDMENT",655.3,35.17,2.7,6.87,180,"days",21,185,0.6,0.057,0.01,0.08,0.83,1770,NA,105,10200,12075,5670,NA,3905,156375,165950,11965,1,0.34,167780,NA,4.6,32.529167,-93.916111,38.4
476,74,"2211","LOUISIANA","BAYOU D'ARRONNE LAKE","UNION-LINCOLN","IMPOUNDMENT",4162.1,61.64,2.6,49.79,36,"days",10,88,1.1,0.038,0.011,0.1,0.46,25140,NA,70,56850,82060,67535,NA,2640,1186730,1256905,48615,41,1.33,1361750,NA,20.4,32.707778,-92.342778,6.8
476,75,"2212","LOUISIANA","FALSE RIVER LAKE","POINTE COUPEE","NATURAL",NA,11.78,7.1,NA,NA,"years",136,235,1.5,0.082,0.023,0.13,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.611111,-91.441667,24.6
476,76,"2213","LOUISIANA","INDIAN CREEK RESERVOIR","RAPTOES","IMPOUNDMENT",58.3,9.11,3.4,0.81,441,"days",18,39,1.1,0.031,0.01,0.15,0.6,NA,NA,NA,555,555,NA,NA,70,18685,18755,1085,NA,0.06,18030,4,2.1,31.279167,-92.7625,21.5
476,77,"2214","LOUISIANA","SALINE LAKF","LASALLE","NATURAL",NA,7.98,2.7,NA,NA,"years",14,99,0.2,0.111,0.025,0.35,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.850556,-92.946389,15.3
476,78,"2215","LOUISIANA","TURKEY CREEK LAKE","FRANKLIN","IMPOUNDMENT",461,12.54,2,5.02,57,"days",26,82,0.6,0.176,0.033,0.17,0.82,3915,NA,5,43305,47225,8970,NA,265,238660,247895,29890,37,3.77,202615,18,19.8,31.906944,-91.765278,22
476,79,"2216","LOUISIANA","LAKE VERRET","ASSUMPTION","NATURAL",NA,56.98,1.5,NA,NA,"years",93,253,0.5,0.163,0.056,0.1,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.943889,-91.189444,62
476,80,"2217","LOUISIANA","LAKE VERNON","VERNON","IMPOUNDMENT",295.3,17.09,4.1,4.13,197,"days",10,31,1.6,0.018,0.007,0.12,0.62,NA,NA,20,4150,4170,NA,NA,695,99680,100375,2995,28,0.24,73175,27,5.9,31.177222,-93.357778,4.9
476,81,"2901","MISSOURI","CLEARWATER LAKE","REYNOLDS uAYNE","IMPOUNDMENT",2325.8,6.6,4.1,NA,13,"days",98,201,1.4,0.017,0.004,0.15,0.3,1265,NA,15,6380,7660,3560,NA,560,782015,786135,20965,NA,1.16,973230,NA,119.1,37.135,-90.775,3.6
476,82,"2902","MISSOURI","POMME DE TERRE RESERVOIR","POLK HICKORY","IMPOUNDMENT",1592.8,31.65,9.5,11.81,314,"days",120,222,1.3,0.043,0.008,0.275,0.805,7120,NA,25,13635,20780,17405,NA,990,588640,607035,126800,39,0.66,433540,29,19.2,37.897222,-93.313889,9.4
476,83,"2903","MISSOURI","STOCKTON RESERVOIR",NA,"IMPOUNDMENT",3004.4,100.77,7.3,22.65,1.1,"years",132,230,1.8,0.022,0.006,0.67,0.985,20700,NA,5,28590,49295,56575,NA,215,1734420,1791210,10740,78,0.49,1106085,38,17.8,37.689722,-93.765,9
476,84,"2905","MISSOURI","THOMAS HILL RESERVOIR","MACON RANDOLPH","IMPOUNDMENT",388.5,17.81,4.1,2.14,1.2,"years",56,257,0.3,0.082,0.011,1.04,1.55,NA,NA,5,8530,8535,NA,NA,215,203465,203680,3700,57,0.48,107770,47,11.4,39.524722,-92.636667,5.8
476,85,"2906","MISSOURI","LAKE WAPPAPELLO","WAYNE 9 BUTLER","IMPOUNDMENT",3395.5,16.59,3,38.61,14,"days",68,139,1,0.033,0.004,0.105,0.35,375,NA,75,31510,31960,1120,NA,2835,13766125,1310080,52670,NA,1.93,1526360,NA,82.6,37.928889,-90.286667,9.6
476,86,"3101","NEBRASKA","BRANCHED OAK RESERVOIR","LANCASTER","IMPOUNDMENT",214.7,7.28,5.5,0.76,2.8,"years",226,406,1.1,0.044,0.013,0.07,0.86,NA,NA,NA,5250,5250,NA,NA,NA,55755,55755,1035,80,0.72,16065,71,7.7,40.970556,-96.854444,17
476,87,"3102","NEBRASKA","HARLAN COUNTY RESERVOIR","HARLAN","IMPOUNDMENT",35042.7,54.5,7.8,11.37,1.4,"years",199,475,0.6,0.112,0.061,0.365,1.09,3190,NA,45,117890,121125,9390,NA,1600,1033905,1044895,24740,80,2.22,349165,67,19.2,40.0575,-99.21,27.8
476,88,"3103","NEBRASKA","HARRY D STRUNK RES","FRONTIER","IMPOUNDMENT",1657.6,7.49,5.8,2.13,280,"days",176,335,0.8,0.064,0.009,0.46,1.03,1320,NA,5,44555,45880,3965,NA,95,258420,262480,2725,94,6.13,112530,57,35,40.38,-100.216667,14.4
476,89,"3104","NEBRASKA","HUGH BUTLER RESERVOIR","FRONTIFRcRED HILLOH","IMPOUNDMENT",828.8,6.59,5.9,1.4,1.2,"years",240,314,0.8,0.061,0.014,0.09,0.74,NA,NA,10,10535,10595,NA,NA,340,88050,88390,1940,82,1.61,48705,45,13.4,40.356389,-100.670278,16.6
476,90,"3105","NEBRASKA","JOHNSON RESERVOIR","DARSONGOSPER","IMPOUNDMENT",NA,11.53,6.1,33.37,27,"days",177,728,0.6,0.075,0.009,0.34,0.94,NA,NA,165,77295,77460,NA,NA,6115,1616795,1622910,52295,32,6.72,1172000,28,140.8,40.683333,-99.916667,26.1
476,91,"3106","NEBRASKA","CW MCCONAUGHY RES","KEITH","IMPOUNDMENT",66821.9,141.84,19.8,45.08,2.4,"years",202,659,2.3,0.027,0.004,0.585,0.83,1475,NA,45,190890,192410,4430,NA,1625,4218715,4224770,38575,80,1.36,1218105,71,29.8,41.2125,-101.680556,8.6
476,92,"3107","NEBRASKA","PAWNEE RESERVOIR","LANCASTER","IMPOUNDMENT",85.2,2.99,3.7,0.23,2.9,"years",223,384,1.2,0.06,0.02,0.175,1.065,NA,NA,NA,2190,2190,NA,NA,NA,16885,16885,555,75,0.73,5560,67,5.6,40.839444,-96.867222,15.4
476,93,"3108","NEBRASKA","SHERMAN RESERVOIR","SHERHAN","IMPOUNDMENT",NA,11.51,7.3,NA,NA,"years",105,169,1.2,0.067,0.05,0.09,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.325,-98.9,5.7
476,94,"3110","NEBRASKA","SWANSON RESERVOIR","HITCHCOCK","IMPOUNDMENT",10204.6,20.13,7.3,4.17,1.4,"years",241,457,0.9,0.067,0.016,0.09,0.62,1560,NA,10,15925,17495,4540,NA,285,271685,276510,59300,66,0.87,133805,50,13.7,40.171111,-101.065833,NA
476,95,"3801","NORTH DAKOTA","LAKE ASHTABULA","0ARNE5ORIGGS","IMPOUNDMENT",4966.9,21.98,4,3.737,304,"days",260,571,0.7,0.26,0.17,0.16,1.66,1975,NA,35,30025,32035,5915,NA,1065,295885,302865,25825,19,1.46,243675,20,13.8,47.036667,-98.078889,40.9
476,96,"3802","NORTH DAKOTA","AUDUBON LAKE","MCLEAN","IMPOUNDMENT",NA,48.56,NA,NA,NA,"years",400,1211,1.4,0.087,0.015,0.22,1.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.583333,-101.133333,11.3
476,97,"3803","NORTH DAKOTA","BRUSH LAKE","MCLEAN","NATURAL",NA,0.81,2.5,NA,NA,"years",408,856,1.3,0.066,0.01,0.095,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.556944,-100.7125,29.1
476,98,"3804","NORTH DAKOTA","LAKE DARLING","RENVILLEoHARD","IMPOUNDMENT",8417.5,40.06,3.4,3.274,1.4,"years",210,540,0.8,0.274,0.18,0.25,1.56,NA,NA,NA,19090,19090,NA,NA,NA,245400,245400,10720,44,0.48,163400,33,6.1,48.458889,-101.587222,60.1
476,99,"3805","NORTH DAKOTA","DEVILS LAKE","BENSONoRAHSEY","NATURAL",NA,48,2.6,NA,NA,"years",448,3685,1.3,0.63,0.469,0.14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.031111,-98.915833,38.5
477,100,"3502","NEW MEXICO","BLUEWATER LAKE","MCKINLEY VALENCIA","IMPOUNDMENT",520.6,7.07,6.7,0.26,5.8,"years",126,349,0.5,0.036,0.012,0.14,0.7,NA,NA,NA,590,590,NA,NA,45,14620,14665,475,19,0.08,9350,36,2.1,35.2925,-108.111944,NA
477,101,"3503","NEW MEXICO","CONCHAS RESERVOIR","SAN MIGUEL","IMPOUNDMENT",19189.3,38.83,11.8,4.76,3,"years",152,751,1.2,0.02,0.004,0.04,0.35,NA,NA,40,11410,11450,NA,NA,1520,179890,181410,690,94,0.29,624795,NA,4.7,35.4025,-104.191667,3.3
