X_WGS84;Y_WGS84;Faidherbia albida;Balanites aegyptiaca;Anogeissus leiocarpus
-16,47291;14,54344;0;0;0
-16,47302;14,54345;0;0;0
-16,47311;14,54352;0;0;0
-16,47325;14,54343;0;1;0
-16,47341;14,54341;0;0;0
-16,47355;14,54337;0;0;0
-16,47354;14,54333;1;0;0
-16,47378;14,54339;0;0;0
-16,47345;14,54358;0;0;0
-16,47349;14,54363;0;1;0
-16,47343;14,54366;0;0;0
-16,47331;14,54368;0;0;0
-16,47371;14,54342;0;0;0
-16,45355;14,52806;0;0;0
-16,45354;14,52829;0;0;0
-16,45365;14,52832;0;0;1
-16,45376;14,52846;0;0;0
-16,45325;14,52839;1;0;0
-16,45355;14,52783;0;0;1
-16,45369;14,52777;0;0;0
-16,45385;14,52794;0;0;0
-16,45395;14,52791;0;0;1
-16,45379;14,52832;0;0;0
-16,45429;14,52833;0;0;0
-16,45426;14,52821;0;0;1
-16,45415;14,52806;0;0;1
-16,4539;14,52818;0;0;0
-16,45354;14,5287;1;0;0
-16,45343;14,52877;0;0;0
-16,45327;14,52886;0;0;0
-16,45325;14,52879;0;0;0
-16,45313;14,52893;0;0;0
-16,45284;14,52891;0;0;0
-16,45265;14,52871;0;0;0
-16,45244;14,52892;0;0;0
-16,45266;14,52902;0;0;0
-16,45279;14,52924;0;0;0
-16,40832;14,52801;1;0;0
-16,40809;14,52797;1;0;0
-16,40819;14,52785;1;0;0
-16,40849;14,52787;1;0;0
-16,40829;14,52815;0;0;0
-16,40824;14,52818;0;0;0
-16,40743;14,52835;0;0;1
-16,40719;14,52877;1;0;0
-16,40859;14,52872;1;0;0
-16,40719;14,528;1;0;0
-16,40677;14,52793;1;0;0
-16,40688;14,52775;1;0;0
-16,40693;14,52713;1;0;0
-16,40786;14,5277;1;0;0
-16,40786;14,52763;0;0;0
-16,40662;14,52754;0;0;0
-16,40877;14,5276;0;0;0
-16,40882;14,52762;1;0;0
-16,40881;14,52772;0;0;1
-16,40836;14,52768;0;0;0
-16,40817;14,52754;0;0;1
-16,40785;14,52688;0;1;0
-16,40858;14,52654;1;0;0
-16,40837;14,52655;0;0;0
-16,40876;14,52689;1;0;0
-16,40854;14,52679;1;0;0
-16,40845;14,52687;1;0;0
-16,40857;14,52697;0;0;0
-16,40866;14,52707;1;0;0
-16,4077;14,52696;1;0;0
-16,40774;14,5271;1;0;0
-16,40939;14,52818;1;0;0
-16,40947;14,52822;1;0;0
-16,4093;14,52805;1;0;0
-16,40919;14,52815;0;0;0
-16,40936;14,52781;1;0;0
-16,40912;14,52766;1;0;0
-16,40906;14,52783;1;0;0
-16,40895;14,52802;0;0;0
-16,4085;14,52723;1;0;0
-16,40839;14,52757;1;0;0
-16,40846;14,52755;0;0;0
-16,407;14,52669;0;0;0
-16,40833;14,52766;0;0;0
-16,40669;14,5277;0;0;0
-16,40594;14,52765;0;0;1
-16,40582;14,52717;0;1;0
-16,406;14,52701;1;0;0
-16,40682;14,5276;0;0;0
-16,40659;14,52742;0;0;0
-16,40601;14,52698;0;0;0
-16,40567;14,52701;1;0;0
-16,52333;14,5284;0;0;0
-16,52334;14,52837;0;0;0
-16,52336;14,52834;0;0;0
-16,5234;14,52833;0;0;0
-16,52377;14,52799;0;1;0
-16,5221;14,52718;0;0;0
-16,524;14,52755;0;0;0
-16,52362;14,52732;0;0;0
-16,52262;14,52851;0;0;0
-16,52264;14,52847;0;0;0
-16,52272;14,52832;1;0;0
-16,52279;14,52841;1;0;0
-16,52282;14,52833;1;0;0
-16,52271;14,52821;0;0;0
-16,52275;14,52845;0;0;0
-16,52275;14,52842;0;0;0
-16,5225;14,52847;0;0;0
-16,52245;14,52843;1;0;0
-16,52241;14,52853;1;0;0
-16,52222;14,52851;0;0;0
-16,52199;14,52837;0;0;0
-16,52192;14,52839;0;0;0
-16,52192;14,52849;0;0;0
-16,52219;14,5289;0;0;0
-16,40574;14,52726;1;0;0
-16,40573;14,52714;1;0;0
-16,40554;14,5267;1;0;0
-16,40005;14,52709;1;0;0
-16,40019;14,52684;0;0;1
-16,39979;14,52664;0;0;0
-16,39989;14,52635;1;0;0
-16,3995;14,52652;1;0;0
-16,39955;14,52635;1;0;0
-16,39963;14,52623;1;0;0
-16,39961;14,52629;0;0;0
-16,3996;14,52698;1;0;0
-16,39905;14,52751;1;0;0
-16,39896;14,52733;1;0;0
-16,39915;14,52734;1;0;0
-16,39939;14,52754;0;0;1
-16,40037;14,5278;1;0;0
-16,4005;14,52781;1;0;0
-16,39832;14,52677;1;0;0
-16,39866;14,52658;1;0;0
-16,39818;14,52655;0;0;1
-16,39805;14,52649;0;0;0
-16,39872;14,52847;1;0;0
-16,39838;14,52796;1;0;0
-16,39806;14,52786;1;0;0
-16,39877;14,52727;1;0;0
-16,39882;14,52691;0;0;0
-16,39896;14,52697;0;0;0
-16,39897;14,52708;0;0;0
-16,40021;14,52818;0;1;0
-16,40038;14,52831;1;0;0
-16,43427;14,52894;1;0;0
-16,43433;14,52881;1;0;0
-16,43451;14,52867;1;0;0
-16,43459;14,52821;1;0;0
-16,43432;14,52827;1;0;0
-16,4337;14,52807;1;0;0
-16,43377;14,52842;1;0;0
-16,43369;14,52858;1;0;0
-16,43386;14,52884;1;0;0
-16,4341;14,52863;1;0;0
-16,43463;14,52906;1;0;0
-16,4348;14,52911;0;0;0
-16,43509;14,52887;1;0;0
-16,43546;14,52866;1;0;0
-16,43452;14,52741;1;0;0
-16,43443;14,52785;0;0;1
-16,43422;14,52811;1;0;0
-16,43414;14,52821;1;0;0
-16,43438;14,52765;1;0;0
-16,43462;14,52754;1;0;0
-16,43452;14,5275;1;0;0
-16,43457;14,52723;1;0;0
-16,43445;14,52727;1;0;0
-16,48139;14,52993;0;0;0
-16,48162;14,53019;0;0;0
-16,48141;14,53014;0;0;0
-16,48134;14,53024;0;0;0
-16,48176;14,53002;0;0;0
-16,48122;14,53007;0;0;0
-16,48104;14,53011;0;0;0
-16,48111;14,53018;0;0;0
-16,481;14,52989;1;0;0
-16,482;14,53021;0;0;1
-16,48208;14,5301;0;0;0
-16,48211;14,53013;0;0;0
-16,48192;14,53037;0;0;0
-16,48219;14,53023;1;0;0
-16,48236;14,53017;0;0;0
-16,48224;14,52995;0;0;0
-16,48248;14,52992;0;0;0
-16,48272;14,52986;1;0;0
-16,48284;14,52971;0;0;1
-16,48261;14,53015;0;0;1
-16,48284;14,52943;0;0;1
-16,48293;14,52934;0;0;1
-16,48097;14,52911;0;0;1
-16,48101;14,52939;0;0;1
-16,48095;14,52964;1;0;0
-16,48157;14,52993;0;0;0
-16,48154;14,52979;0;0;0
-16,48144;14,5292;1;0;0
-16,48146;14,52934;0;0;0
-16,48132;14,52937;0;0;1
-16,48129;14,52957;0;0;0
-16,48167;14,5295;1;0;0
-16,482;14,52912;0;0;0
-16,48214;14,5291;1;0;0
-16,48211;14,52921;1;0;0
-16,48198;14,52932;0;0;0
-16,48216;14,52979;0;0;0
-16,48203;14,5297;0;0;1
-16,48205;14,52958;0;0;1
-16,48251;14,52878;0;0;0
-16,4823;14,52855;0;0;0
-16,48262;14,5284;0;0;0
-16,48293;14,52827;1;0;0
-16,48286;14,52856;0;0;0
-16,48308;14,52871;0;0;1
-16,48268;14,5288;0;0;0
-16,48269;14,52886;0;0;0
-16,50261;14,52502;1;0;0
-16,50279;14,52504;1;0;0
-16,50282;14,52511;1;0;0
-16,50297;14,52501;1;0;0
-16,50291;14,52479;1;0;0
-16,50333;14,52472;1;0;0
-16,50332;14,5245;1;0;0
-16,50344;14,52544;0;0;0
-16,50359;14,52533;0;0;0
-16,50096;14,52513;1;0;0
-16,50113;14,52503;1;0;0
-16,50132;14,52503;1;0;0
-16,50256;14,5256;0;0;0
-16,50136;14,52561;0;0;1
-16,5016;14,52549;1;0;0
-16,50164;14,52538;1;0;0
-16,50196;14,52502;1;0;0
-16,50212;14,52518;0;0;0
-16,50254;14,52536;1;0;0
-16,50261;14,52528;0;0;0
-16,50237;14,52513;1;0;0
-16,50119;14,52485;1;0;0
-16,50132;14,52473;0;0;0
-16,50158;14,52472;1;0;0
-16,50161;14,52455;1;0;0
-16,50205;14,5247;1;0;0
-16,50338;14,52578;1;0;0
-16,50367;14,52586;0;0;0
-16,50376;14,52592;0;0;0
-16,50373;14,52638;0;1;0
-16,50337;14,5257;1;0;0
-16,50347;14,526;1;0;0
-16,43662;14,52405;1;0;0
-16,43671;14,52391;1;0;0
-16,43687;14,5241;0;0;0
-16,43664;14,5248;0;0;0
-16,4361;14,5245;0;0;0
-16,43658;14,52478;1;0;0
-16,43629;14,52473;0;0;0
-16,43667;14,52442;0;0;0
-16,43729;14,52437;0;0;0
-16,4364;14,52438;1;0;0
-16,43667;14,52444;0;0;0
-16,43693;14,52485;0;0;0
-16,43732;14,52497;0;0;1
-16,43736;14,52531;0;0;0
-16,43727;14,52516;0;0;0
-16,43708;14,52524;0;0;1
-16,43709;14,52507;0;0;1
-16,50764;14,52445;0;1;0
-16,50709;14,52471;1;0;0
-16,5073;14,5242;0;0;1
-16,50761;14,52505;0;0;1
-16,50735;14,52505;0;1;0
-16,50733;14,5251;0;0;0
-16,50748;14,52532;0;0;1
-16,50761;14,52554;1;0;0
-16,50736;14,52552;1;0;0
-16,50686;14,52562;0;0;1
-16,50684;14,5248;0;1;0
-16,50686;14,52494;0;0;1
-16,50828;14,52459;0;0;0
-16,50784;14,5244;0;0;1
-16,50835;14,525;1;0;0
-16,50799;14,52469;0;0;1
-16,50877;14,52508;1;0;0
-16,50858;14,52472;0;0;0
-16,50831;14,52396;0;0;0
-16,5085;14,5239;0;0;0
-16,50905;14,5241;0;0;1
-16,50926;14,52406;1;0;0
-16,5096;14,52405;1;0;0
-16,50944;14,52433;1;0;0
-16,50909;14,52441;1;0;0
-16,50929;14,52548;0;0;1
-16,50955;14,52493;0;0;0
-16,50937;14,5249;0;0;1
-16,50749;14,52412;1;0;0
-16,51686;14,5353;1;0;0
-16,51668;14,53537;0;0;0
-16,51716;14,53588;0;0;0
-16,51678;14,53616;0;0;0
-16,51657;14,53635;0;0;1
-16,52412;14,52803;0;0;0
-16,52442;14,52819;0;0;0
-16,52447;14,52813;1;0;0
-16,47032;14,52565;1;0;0
-16,47035;14,52584;1;0;0
-16,47024;14,52598;0;0;0
-16,4709;14,52621;1;0;0
-16,47089;14,52639;0;0;0
-16,47088;14,5265;1;0;0
-16,47058;14,52656;1;0;0
-16,47098;14,52662;0;0;0
-16,4712;14,52674;1;0;0
-16,47139;14,5267;1;0;0
-16,47153;14,52625;0;0;0
-16,4707;14,52637;1;0;0
-16,47071;14,52643;0;0;0
-16,47059;14,52633;1;0;0
-16,47024;14,52662;1;0;0
-16,47026;14,52683;1;0;0
-16,47005;14,52628;1;0;0
-16,46994;14,52629;0;0;0
-16,46967;14,52624;1;0;0
-16,46979;14,52614;1;0;0
-16,47005;14,52587;1;0;0
-16,47043;14,52607;1;0;0
-16,46957;14,52608;1;0;0
-16,46923;14,52619;0;0;0
-16,46931;14,52606;0;0;0
-16,46927;14,52569;1;0;0
-16,4696;14,52595;0;0;0
-16,46973;14,52582;0;0;0
-16,47073;14,52488;1;0;0
-16,47085;14,52488;1;0;0
-16,47089;14,52509;1;0;0
-16,47044;14,52493;0;0;0
-16,47036;14,52497;1;0;0
-16,47016;14,52477;0;0;0
-16,4702;14,52507;0;0;0
-16,47037;14,52522;0;0;0
-16,47089;14,52599;1;0;0
-16,47097;14,52571;0;0;0
-16,47093;14,52583;0;0;0
-16,47069;14,52581;0;0;0
-16,47079;14,52557;0;0;0
-16,47056;14,52539;1;0;0
-16,47033;14,5253;1;0;0
-16,47037;14,52535;0;0;0
-16,47147;14,52524;0;0;0
-16,47138;14,52506;0;0;0
-16,47092;14,52455;1;0;0
-16,47118;14,52469;1;0;0
-16,4711;14,52474;1;0;0
-16,47134;14,52514;1;0;0
-16,47543;14,52313;1;0;0
-16,47052;14,52453;0;0;0
-16,47071;14,52448;0;0;0
-16,47069;14,52439;1;0;0
-16,47093;14,52393;0;0;0
-16,47063;14,52373;0;0;0
-16,47057;14,52389;0;0;0
-16,47039;14,52391;0;0;0
-16,47023;14,5241;0;0;0
-16,47006;14,52438;1;0;0
-16,46982;14,52414;0;0;0
-16,46955;14,52457;0;0;0
-16,47007;14,52454;1;0;0
-16,41478;14,5285;1;0;0
-16,41502;14,5288;0;0;0
-16,41493;14,52895;1;0;0
-16,41569;14,52976;0;1;0
-16,41539;14,52978;0;1;0
-16,41502;14,52991;0;0;0
-16,41517;14,5296;0;0;0
-16,41507;14,52961;0;0;0
-16,41425;14,52893;1;0;0
-16,41377;14,52954;1;0;0
-16,41382;14,52941;1;0;0
-16,41358;14,52912;1;0;0
-16,4135;14,52942;1;0;0
-16,41379;14,52985;0;1;0
-16,41361;14,52971;0;1;0
-16,41352;14,52994;0;1;0
-16,41345;14,52974;0;1;0
-16,41538;14,52733;0;1;0
-16,41486;14,52753;1;0;0
-16,41465;14,52754;1;0;0
-16,41456;14,52778;1;0;0
-16,41431;14,52801;1;0;0
-16,41427;14,52789;0;0;1
-16,41519;14,52822;0;0;0
-16,415;14,52817;1;0;0
-16,41515;14,52818;1;0;0
-16,4153;14,5282;1;0;0
-16,41508;14,52834;1;0;0
-16,41532;14,52878;0;0;0
-16,41512;14,52874;0;1;0
-16,41518;14,52866;0;1;0
-16,41491;14,52839;1;0;0
-16,4138;14,52752;1;0;0
-16,41402;14,5282;1;0;0
-16,414;14,52846;1;0;0
-16,41389;14,52838;0;0;0
-16,41375;14,52823;1;0;0
-16,41372;14,5284;0;0;0
-16,41338;14,52843;0;1;0
-16,41315;14,52874;0;1;0
-16,41308;14,52886;0;1;0
-16,41286;14,52884;0;1;0
-16,41279;14,52885;0;1;0
-16,41405;14,52839;1;0;0
-16,4743;14,52207;0;0;0
-16,47425;14,52238;1;0;0
-16,47424;14,52223;0;0;0
-16,47409;14,52244;0;0;0
-16,47387;14,52253;0;0;0
-16,4738;14,5223;1;0;0
-16,47435;14,522;0;0;0
-16,47426;14,52199;0;0;0
-16,47443;14,52179;0;0;0
-16,47467;14,52174;0;0;0
-16,4746;14,52142;0;0;0
-16,47483;14,52142;0;1;0
-16,47504;14,52126;1;0;0
-16,4752;14,52123;1;0;0
-16,47503;14,52117;0;0;0
-16,47464;14,52125;0;0;0
-16,47449;14,52109;0;0;0
-16,47456;14,52104;0;0;0
-16,47428;14,52115;0;0;0
-16,47403;14,52176;0;0;0
-16,47373;14,52174;1;0;0
-16,47348;14,52127;0;0;0
-16,47351;14,52105;1;0;0
-16,47534;14,52213;0;0;0
-16,47554;14,52216;1;0;0
-16,47555;14,52275;1;0;0
-16,47381;14,52297;0;0;0
-16,47398;14,52296;0;0;0
-16,47457;14,52296;0;0;0
-16,47444;14,52297;0;0;0
-16,47455;14,52289;1;0;0
-16,47419;14,52291;0;0;0
-16,47412;14,52259;1;0;0
-16,47423;14,52253;0;0;0
-16,47444;14,52272;0;0;0
-16,47453;14,52241;0;1;0
-16,47478;14,52268;0;0;0
-16,47508;14,5222;0;0;0
-16,47575;14,52278;0;0;0
-16,47577;14,52289;0;0;0
-16,47585;14,52226;0;0;0
-16,47595;14,52227;0;0;0
-16,47598;14,52221;0;0;0
-16,47612;14,52221;0;0;0
-16,47613;14,52215;0;0;0
-16,47596;14,52191;0;0;0
-16,47592;14,52196;0;0;0
-16,47587;14,52184;0;0;0
-16,47554;14,52189;0;1;0
-16,47551;14,52195;0;1;0
-16,47481;14,52228;0;0;0
-16,47375;14,52222;0;0;0
-16,47574;14,52267;0;0;0
-16,5094;14,52558;0;0;0
-16,50961;14,52484;0;0;1
-16,50964;14,5249;0;0;0
-16,50965;14,52497;1;0;0
-16,36816;14,52317;1;0;0
-16,36814;14,52345;1;0;0
-16,3684;14,52361;1;0;0
-16,36867;14,52374;0;0;0
-16,36802;14,52367;0;0;0
-16,36767;14,5237;0;0;0
-16,36823;14,52381;0;0;0
-16,36829;14,52385;0;0;0
-16,36863;14,52393;1;0;0
-16,36818;14,5243;0;0;0
-16,3683;14,52436;0;0;0
-16,36834;14,52444;0;0;0
-16,36855;14,52452;0;0;0
-16,36869;14,52454;0;0;0
-16,36862;14,5246;1;0;0
-16,3688;14,52435;0;0;0
-16,36877;14,52437;0;0;0
-16,3687;14,52436;0;0;0
-16,36903;14,5246;0;0;0
-16,36888;14,52421;0;0;0
-16,36731;14,52437;0;0;0
-16,36746;14,52424;0;0;0
-16,36751;14,52427;0;0;0
-16,36753;14,52308;1;0;0
-16,36742;14,52302;0;0;0
-16,36739;14,5231;0;0;0
-16,36722;14,52334;1;0;0
-16,36734;14,52375;0;1;0
-16,36728;14,52399;1;0;0
-16,36663;14,52467;1;0;0
-16,3675;14,5246;1;0;0
-16,36706;14,52459;1;0;0
-16,3665;14,52418;0;0;0
-16,36681;14,52427;1;0;0
-16,36698;14,52414;0;0;0
-16,36671;14,52335;1;0;0
-16,36658;14,52386;1;0;0
-16,36779;14,52424;0;0;0
-16,36704;14,52518;1;0;0
-16,36702;14,52529;1;0;0
-16,36732;14,52517;0;0;0
-16,36746;14,52511;0;0;0
-16,36754;14,52506;1;0;0
-16,36734;14,52502;1;0;0
-16,36844;14,52343;1;0;0
-16,36857;14,52336;0;0;0
-16,3686;14,52301;1;0;0
-16,36903;14,5228;1;0;0
-16,36933;14,52296;1;0;0
-16,36942;14,52272;0;0;0
-16,36947;14,52282;0;0;0
-16,36947;14,52304;0;0;0
-16,36943;14,52313;1;0;0
-16,36932;14,52343;0;0;0
-16,36894;14,52372;1;0;0
-16,369;14,52386;1;0;0
-16,36909;14,52402;0;0;0
-16,3692;14,52436;0;0;0
-16,36897;14,52354;1;0;0
-16,36941;14,5232;0;0;0
-16,49513;14,52458;0;0;0
-16,49492;14,52467;1;0;0
-16,49523;14,52477;1;0;0
-16,4943;14,52555;0;0;0
-16,49406;14,52564;1;0;0
-16,4948;14,52488;1;0;0
-16,49411;14,52502;1;0;0
-16,49357;14,52521;1;0;0
-16,4935;14,52481;0;0;0
-16,494;14,52421;1;0;0
-16,49373;14,52432;0;0;0
-16,49364;14,52433;1;0;0
-16,49341;14,52454;1;0;0
-16,49421;14,52376;1;0;0
-16,49406;14,5238;0;0;0
-16,49416;14,52365;0;0;0
-16,49447;14,524;1;0;0
-16,49474;14,52394;1;0;0
-16,49515;14,52399;0;0;0
-16,49541;14,52437;0;0;0
-16,49506;14,52435;1;0;0
-16,49495;14,52448;1;0;0
-16,49502;14,52524;0;0;0
-16,49496;14,52531;1;0;0
-16,49518;14,52496;0;0;0
-16,495;14,52489;1;0;0
-16,49526;14,52497;1;0;0
-16,49585;14,52523;1;0;0
-16,49638;14,52548;1;0;0
-16,49619;14,52571;1;0;0
-16,49622;14,52535;1;0;0
-16,49608;14,52556;1;0;0
-16,4959;14,52556;1;0;0
-16,49426;14,52555;0;0;0
-16,49547;14,52553;0;0;0
-16,49512;14,52569;1;0;0
-16,495;14,52569;1;0;0
-16,49481;14,52556;1;0;0
-16,49503;14,52531;0;0;0
-16,49109;14,53297;0;0;0
-16,49102;14,53242;1;0;0
-16,49115;14,53231;0;0;0
-16,49108;14,53199;1;0;0
-16,49063;14,53167;0;0;0
-16,4903;14,53172;1;0;0
-16,49015;14,53173;1;0;0
-16,4949;14,52341;0;0;0
-16,49476;14,52321;1;0;0
-16,49466;14,52309;0;0;0
-16,49432;14,52323;0;0;0
-16,49421;14,52305;0;0;0
-16,49461;14,52332;1;0;0
-16,49422;14,52301;0;0;0
-16,49431;14,52319;0;0;0
-16,49389;14,52323;0;0;0
-16,49114;14,53208;1;0;0
-16,49107;14,53256;1;0;0
-16,53401;14,51762;1;0;0
-16,53426;14,51781;1;0;0
-16,53369;14,51805;0;0;1
-16,53483;14,51736;0;0;0
-16,5208;14,52252;0;0;0
-16,52103;14,52253;1;0;0
-16,52104;14,52251;0;0;0
-16,521;14,52245;0;0;0
-16,52104;14,52225;1;0;0
-16,52115;14,52228;0;0;0
-16,52102;14,5221;0;0;0
-16,5215;14,52189;0;0;0
-16,5216;14,52195;0;0;0
-16,52165;14,52194;0;0;0
-16,52176;14,52187;1;0;0
-16,52224;14,5219;0;0;0
-16,52214;14,52212;0;0;0
-16,52193;14,52221;1;0;0
-16,5218;14,52225;1;0;0
-16,52138;14,52169;0;0;0
-16,52125;14,52165;0;1;0
-16,52142;14,52153;0;1;0
-16,52154;14,52118;0;0;0
-16,52108;14,52179;0;0;0
-16,52096;14,52181;0;0;0
-16,52085;14,52192;0;0;0
-16,52053;14,52231;0;0;0
-16,52067;14,52234;1;0;0
-16,52026;14,52234;0;0;0
-16,52024;14,5224;0;0;1
-16,52044;14,52199;0;0;0
-16,52023;14,52184;0;0;0
-16,52014;14,52183;0;0;0
-16,52004;14,52181;1;0;0
-16,52;14,52196;0;0;0
-16,5199;14,52168;0;1;0
-16,52013;14,52171;0;1;0
-16,52012;14,52149;0;0;1
-16,52022;14,52138;0;0;0
-16,52028;14,522;0;0;0
-16,52024;14,52206;0;0;0
-16,52015;14,52201;0;0;0
-16,5202;14,52194;0;0;0
-16,52078;14,52317;0;0;0
-16,52077;14,52313;0;0;0
-16,52055;14,52374;0;0;1
-16,52089;14,52329;1;0;0
-16,52089;14,52352;0;0;0
-16,52062;14,52343;0;0;0
-16,52066;14,52351;1;0;0
-16,52013;14,52294;0;0;0
-16,52023;14,52294;0;1;0
-16,52029;14,52301;0;0;0
-16,52053;14,52268;0;0;0
-16,52059;14,5231;0;0;0
-16,52058;14,52304;0;0;0
-16,52067;14,52288;0;0;0
-16,52083;14,5228;0;0;1
-16,5208;14,52276;0;0;0
-16,52101;14,52267;0;0;0
-16,52102;14,52277;0;0;0
-16,52112;14,52258;1;0;0
-16,52117;14,52274;0;0;0
-16,52113;14,52278;0;0;1
-16,52109;14,52289;0;0;0
-16,52097;14,52301;0;0;0
-16,52097;14,52159;0;0;0
-16,52073;14,52161;0;0;0
-16,52045;14,52179;0;0;0
-16,52041;14,52183;0;0;0
-16,5204;14,5217;0;0;0
-16,38695;14,51872;1;0;0
-16,38736;14,5189;1;0;0
-16,38719;14,51902;0;0;0
-16,38725;14,51934;1;0;0
-16,38729;14,5195;0;0;0
-16,3876;14,51882;1;0;0
-16,38718;14,51836;1;0;0
-16,38746;14,51795;0;0;0
-16,38719;14,51787;1;0;0
-16,3871;14,51776;0;0;0
-16,38673;14,51725;1;0;0
-16,38662;14,5181;1;0;0
-16,38633;14,51807;1;0;0
-16,38659;14,51809;0;0;0
-16,38612;14,51812;0;0;0
-16,38633;14,51838;0;0;1
-16,38655;14,51844;1;0;0
-16,38591;14,51784;0;0;0
-16,38584;14,51772;1;0;0
-16,38635;14,51783;1;0;0
-16,38618;14,51772;1;0;0
-16,38623;14,51753;1;0;0
-16,386;14,51755;0;0;0
-16,38589;14,51741;1;0;0
-16,38579;14,51749;1;0;0
-16,38642;14,51907;0;0;0
-16,38634;14,5189;0;0;0
-16,38665;14,51881;1;0;0
-16,3859;14,51869;1;0;0
-16,38596;14,51868;0;0;0
-16,38636;14,51928;1;0;0
-16,38632;14,5194;1;0;0
-16,38655;14,5193;1;0;0
-16,38657;14,51942;1;0;0
-16,38671;14,51932;1;0;0
-16,38574;14,51899;0;0;0
-16,38602;14,51886;0;0;0
-16,38608;14,51896;1;0;0
-16,38517;14,51837;0;0;0
-16,38504;14,51845;1;0;0
-16,3852;14,51836;0;0;0
-16,38593;14,51841;0;0;1
-16,38575;14,51845;1;0;0
-16,38586;14,5185;0;0;0
-16,38558;14,51971;1;0;0
-16,38574;14,51957;1;0;0
-16,38585;14,51937;0;1;0
-16,38574;14,51934;0;0;0
-16,38516;14,51906;0;0;0
-16,38521;14,51903;1;0;0
-16,38547;14,51915;1;0;0
-16,38535;14,51892;0;0;0
-16,38544;14,51884;0;0;0
-16,38808;14,51912;0;0;0
-16,38848;14,519;1;0;0
-16,38868;14,51886;0;0;0
-16,38889;14,51903;1;0;0
-16,38797;14,51946;1;0;0
-16,38799;14,51964;0;0;0
-16,3885;14,51921;1;0;0
-16,38784;14,51959;1;0;0
-16,38773;14,51969;1;0;0
-16,38725;14,51991;1;0;0
-16,38709;14,5199;1;0;0
-16,38727;14,52009;1;0;0
-16,44254;14,53117;1;0;0
-16,44266;14,53137;0;0;1
-16,44247;14,5315;0;0;0
-16,4429;14,53145;1;0;0
-16,44212;14,53115;1;0;0
-16,44212;14,53103;1;0;0
-16,44227;14,53081;0;0;0
-16,44284;14,53076;1;0;0
-16,44265;14,53079;1;0;0
-16,44256;14,5308;1;0;0
-16,44274;14,53092;1;0;0
-16,4429;14,53102;0;0;0
-16,44285;14,53008;0;1;0
-16,44327;14,52984;1;0;0
-16,44278;14,52971;0;0;1
-16,44261;14,52981;1;0;0
-16,44289;14,52912;0;0;0
-16,44276;14,52877;0;0;0
-16,44239;14,52876;0;0;1
-16,44215;14,52866;0;0;0
-16,44197;14,52891;0;0;0
-16,44189;14,52907;0;0;0
-16,44182;14,52936;0;0;1
-16,44187;14,52945;0;0;1
-16,44189;14,52965;1;0;0
-16,4418;14,52968;1;0;0
-16,44216;14,52989;1;0;0
-16,44207;14,53009;0;0;0
-16,46311;14,51737;0;0;1
-16,4634;14,51719;1;0;0
-16,46317;14,51695;0;0;0
-16,46314;14,51691;0;0;1
-16,46328;14,51686;1;0;0
-16,46255;14,5171;1;0;0
-16,46243;14,51699;0;0;1
-16,46382;14,51699;0;0;1
-16,46262;14,51647;1;0;0
-16,46277;14,51641;0;0;1
-16,46273;14,51634;0;0;1
-16,46289;14,51631;0;0;1
-16,46317;14,51608;1;0;0
-16,46329;14,51617;1;0;0
-16,46381;14,51645;1;0;0
-16,46369;14,51655;1;0;0
-16,46403;14,51619;0;0;0
-16,46405;14,51626;0;0;0
-16,46412;14,51602;1;0;0
-16,46409;14,51595;1;0;0
-16,46423;14,51583;1;0;0
-16,46458;14,51604;1;0;0
-16,46387;14,51595;1;0;0
-16,46312;14,5185;0;0;1
-16,46314;14,51837;0;0;0
-16,46329;14,5177;0;0;0
-16,46341;14,51828;0;0;0
-16,46367;14,51837;0;0;1
-16,46368;14,5176;0;0;0
-16,46371;14,51808;0;0;1
-16,46257;14,51866;1;0;0
-16,46261;14,5186;0;0;0
-16,46269;14,51853;1;0;0
-16,46257;14,51888;0;0;0
-16,46249;14,51884;0;0;1
-16,46309;14,51784;0;0;0
-16,46288;14,51814;0;1;0
-16,46187;14,5169;1;0;0
-16,4622;14,51699;0;0;0
-16,4621;14,51703;0;0;1
-16,46197;14,51697;0;0;0
-16,46222;14,51726;0;0;0
-16,46211;14,51733;0;0;0
-16,46221;14,51732;0;0;0
-16,46206;14,51754;1;0;0
-16,46213;14,5179;1;0;0
-16,46362;14,51863;0;0;0
-16,46375;14,51859;0;0;0
-16,46378;14,51851;0;0;0
-16,46404;14,51844;0;0;1
-16,46395;14,51834;0;0;0
-16,46387;14,51758;0;0;0
-16,46417;14,51786;0;0;0
-16,46446;14,51824;0;0;0
-16,46463;14,51817;0;0;0
-16,4647;14,51818;0;0;0
-16,46472;14,51848;0;0;1
-16,46476;14,51865;0;0;0
-16,46451;14,51854;0;0;0
-16,4644;14,51889;0;0;0
-16,46435;14,51887;0;1;0
-16,46416;14,51875;0;0;0
-16,46385;14,51884;0;0;0
-16,46375;14,51891;0;0;0
-16,46482;14,51831;0;0;0
-16,48893;14,51641;1;0;0
-16,48897;14,51647;0;0;0
-16,48882;14,51656;1;0;0
-16,48918;14,51651;0;0;0
-16,48922;14,51665;0;0;0
-16,48934;14,51674;1;0;0
-16,48957;14,51663;0;0;0
-16,48929;14,51689;1;0;0
-16,48804;14,51594;0;0;0
-16,48822;14,51621;0;0;0
-16,48859;14,51622;0;0;0
